content,x,y
"gemäß 1907/2006/EG, Artikel 31","214.31999","6799.2"
"gemäß 1907/2006/EG, Artikel 31","214.31999","7640.88"
"gemäß 1907/2006/EG, Artikel 31","214.31999","8482.56"
giftig für Wasserorganismen,"102.0","6417.84"
"hinzuziehen.","186.71999","1039.44"
"in kleinen Mengen.","102.0","6383.28"
"jegliche Ansprüche, die sich aus der Empfehlung oder Verwendung der empfohlenen","102.0","3808.56"
keine Zusicherung von Produkteigenschaften dar und begründen kein vertragliches,"102.0","8248.32"
"lassen.","102.0","6550.8"
mi t,"418.56","1235.76"
"mind. 0,2 verwenden. Die Durchbruchszeit liegt bei diesen Handschuhen bei 480 Minuten.","102.0","3658.8"
ml,"304.8","7744.08"
oder berufsmäßige Anwendungen,"102.0","222.72003"
"prosich@ebalta.de","102.0","351.6"
reizend - Hautreizung und Augenschädigung,"135.59999","6614.1597"
sensibilisierend,"135.59999","6628.5596"
un d,"489.84","5592.96"
und gemäß IBC-Code,"102.0","7383.12"
"verfügbar.","304.31998","4774.8"
"vertrieb@kcl.de)","102.0","3774.0"
"weiteren Qualitätsmerkmalen abhängig und von Hersteller zu Hersteller unterschiedlich. Da","102.0","3854.64"
"wenden (beispielsweise KCL GmbH, D-36124 Eichenzell, Tel. +49(0) 6659 87300, e-mail","102.0","3762.48"
"werden, deshalb können vom Hersteller hierzu keine Angaben gemacht werden.","102.0","6585.36"
"werden.","102.0","3889.2"
"wie Alkoholen und Aminen.","102.0","4913.52"
"z.B.:","102.0","2117.76"
"· 1.1 Produktidentifikator","96.24","139.91998"
"· 1.2 Relevante identifizierte Verwendungen des Stoffs oder Gemischs und","96.24","165.12"
"· 1.3 Einzelheiten zum Lieferanten, der das Sicherheitsdatenblatt bereitstellt","96.24","259.44"
"· 1.4 Notrufnummer:","96.24","328.56"
"· 10.1 Reaktivität Keine weiteren relevanten Informationen verfügbar.","96.24","4832.88"
"· 10.2 Chemische Stabilität","96.24","4844.4"
"· 10.3 Möglichkeit gefährlicher Reaktionen","96.24","4878.96"
"· 10.4 Zu vermeidende Bedingungen Keine weiteren relevanten Informationen verfügbar.","96.24","4925.04"
"· 10.5 Unverträgliche Materialien: Starke Säuren und Basen. Starke Oxidationsmittel.","96.24","4936.56"
"· 10.6 Gefährliche Zersetzungsprodukte: Reizende Gase/Dämpfe","96.24","5190.24"
"· 11.1 Angaben zu toxikologischen Wirkungen","96.24","5242.56"
"· 12.1 Toxizität","96.24","6061.6797"
"· 12.2 Persistenz und Abbaubarkeit Keine weiteren relevanten Informationen verfügbar.","96.24","6279.5996"
"· 12.3 Bioakkumulationspotenzial Keine weiteren relevanten Informationen verfügbar.","96.24","6291.1196"
"· 12.4 Mobilität im Boden Keine weiteren relevanten Informationen verfügbar.","96.24","6302.6396"
"· 12.5 Ergebnisse der PBT- und vPvB-Beurteilung","96.24","6429.36"
"· 12.6 Andere schädliche Wirkungen Keine weiteren relevanten Informationen verfügbar.","96.24","6463.92"
"· 13.1 Verfahren der Abfallbehandlung","96.24","6516.2397"
"· 14.1 UN-Nummer","96.24","6977.76"
"· 14.2 Ordnungsgemäße UN-Versandbezeichnung","96.24","7006.56"
"· 14.3 Transportgefahrenklassen","96.24","7116.0"
"· 14.4 Verpackungsgruppe","96.24","7181.52"
"· 14.5 Umweltgefahren:","96.24","7210.32"
"· 14.6 Besondere Vorsichtsmaßnahmen für","96.24","7285.2"
"· 14.7 Massengutbeförderung gemäß","96.24","7360.08"
"· 15.1 Vorschriften zu Sicherheit, Gesundheits- und Umweltschutz/spezifische","96.24","7971.3604"
"· 15.2 Stoffsicherheitsbeurteilung:","96.24","8175.12"
"· 2.1 Einstufung des Stoffs oder Gemischs","96.24","403.92"
"· 2.2 Kennzeichnungselemente","96.24","486.72"
"· 2.3 Sonstige Gefahren","96.24","1097.04"
"· 3.2 Gemische","96.24","1183.9199"
"· 4.1 Beschreibung der Erste-Hilfe-Maßnahmen","96.24","1518.48"
"· 4.2 Wichtigste akute und verzögert auftretende Symptome und Wirkungen","96.24","1938.72"
"· 4.3 Hinweise auf ärztliche Soforthilfe oder Spezialbehandlung","96.24","1961.76"
"· 5.1 Löschmittel","96.24","2025.6"
"· 5.2 Besondere vom Stoff oder Gemisch ausgehende Gefahren","96.24","2083.2"
"· 5.3 Hinweise für die Brandbekämpfung","96.24","2175.3599"
"· 6.1 Personenbezogene Vorsichtsmaßnahmen, Schutzausrüstungen und in Notfällen","96.24","2308.32"
"· 6.2 Umweltschutzmaßnahmen:","96.24","2342.88"
"· 6.3 Methoden und Material für Rückhaltung und Reinigung:","96.24","2377.44"
"· 6.4 Verweis auf andere Abschnitte","96.24","2423.52"
"· 7.1 Schutzmaßnahmen zur sicheren Handhabung","96.24","2729.04"
"· 7.2 Bed ingungen zur sicheren Lagerung unter Berücksicht igung von","96.24","2788.8"
"· 7.3 Spezifische Endanwendungen Keine weiteren relevanten Informationen verfügbar.","96.24","2904.0"
"· 8.1 Zu überwachende Parameter","96.24","2995.2"
"· 8.2 Begrenzung und Überwachung der Exposition","96.24","3509.04"
"· 9.1 Angaben zu den grundlegenden physikalischen und chemischen Eigenschaften","96.24","4019.28"
"· 9.2 Sonstige Angaben","96.24","4763.28"
· ADR,"96.24","7018.08"
· ADR,"96.24","7414.08"
"· ADR, IMDG, IATA","96.24","6989.28"
"· ADR, IMDG, IATA","96.24","7129.6797"
"· ADR, IMDG, IATA","96.24","7193.04"
· Abfallschlüsselnummer:,"96.24","6562.32"
· Abkürzungen und Akronyme:,"96.24","8628.24"
"· Akute Toxizität Aufgrund der verfügbaren Daten sind die Einstufungskriterien nicht erfüllt.","96.24","5254.08"
· Allgemeine Angaben,"96.24","4030.8"
· Allgemeine Hinweise:,"96.24","6348.7197"
"· Allgemeine Hinweise: Mit Produkt verunreinigte Kleidungsstücke unverzüglich entfernen.","96.24","1530.0"
· Allgemeine Schutz- und Hygienemaßnahmen:,"96.24","3532.08"
"· Anforderung an Lagerräume und Behälter: Keine besonderen Anforderungen.","96.24","2823.36"
· Ansprechpartner:,"96.24","8593.68"
· Aquatische Toxizität:,"96.24","6076.0796"
· Aspirationsgefahr,"96.24","5719.68"
· Atemschutz:,"96.24","3589.68"
· Augenschutz:,"96.24","3900.72"
· Aus Sicherheitsgründen ungeeignete Löschmittel: Wasser im Vollstrahl,"96.24","2071.68"
· Auskunftgebender Bereich: Abteilung Produktsicherheit,"96.24","317.03998"
· Aussehen:,"96.24","4042.3198"
· Beförderungskategorie,"96.24","7778.64"
· Begrenzte Menge (LQ),"96.24","7425.6"
"· Bemerkung: Giftig für Fische.","96.24","6325.6797"
· Beschreibung: modifiziertes Epoxidharz,"96.24","1195.44"
· Besondere Kennzeichnung (ADR):,"96.24","7256.4"
· Besondere Kennzeichnung (IATA):,"96.24","7267.92"
· Besondere Schutzausrüstung:,"96.24","2186.88"
"· Besonders besorgniserregende Stoffe (SVHC) gemäß REACH, Artikel 57","96.24","8146.3203"
"· Bestandteile mit arbeitsplatzbezogenen, zu überwachenden Grenzwerten:","96.24","3006.72"
· C M R - W i r k u n g e n,"96.24","5592.96"
· DNEL-Werte,"96.24","3044.1602"
· Dampfdichte,"96.24","4596.2397"
· Dampfdruck:,"96.24","4555.92"
· Datenblatt ausstellender Bereich: Abteilung Produktsicherheit,"96.24","8582.16"
· Dichte bei 20 °C:,"96.24","4573.1997"
· EMS-Nummer:,"96.24","7331.28"
"· Einstufung gemäß Verordnung (EG) Nr. 1272/2008","96.24","415.44"
· Einstufungsrelevante LD/LC50-Werte:,"96.24","5268.48"
· Empfehlung:,"96.24","6527.76"
· Empfehlung:,"96.24","6887.28"
"· Entzündbarkeit (fest, gasförmig):","96.24","4429.1997"
· Ergebnisse der PBT- und vPvB-Beurteilung,"96.24","1108.56"
· Europäischer Abfallkatalog,"96.24","6599.76"
· Excepted quantities (EQ),"96.24","7826.88"
· Explosionsgrenzen:,"96.24","4515.6"
· Explosive Eigenschaften:,"96.24","4498.32"
· Flammpunkt:,"96.24","4411.92"
· Freigestellte Mengen (EQ),"96.24","7721.04"
· Geeignete Löschmittel:,"96.24","2037.12"
· Gefahrbestimmende Komponenten zur Etikettierung:,"96.24","614.88"
· Gefahrenhinweise,"96.24","672.48"
· Gefahrenpiktogramme,"96.24","521.28"
· Gefahrzettel,"96.24","7164.2397"
· Gefährliche Inhaltsstoffe:,"96.24","1209.84"
· Geruch:,"96.24","4076.88"
· Geruchsschwelle:,"96.24","4088.4"
· Handelsname: P 20 rotbraun Harz,"96.24","153.60004"
· Handschuhmaterial,"96.24","3831.6"
· Handschutz:,"96.24","3624.24"
· Hersteller/Lieferant:,"96.24","270.96002"
· Hinweise zum Brand- und Explosionsschutz:,"96.24","2763.6"
· Hinweise zur Beschäftigungsbeschränkung:,"96.24","8070.0"
· IATA,"96.24","7087.2"
· IMDG,"96.24","7041.12"
· IMDG,"96.24","7803.8403"
"· Karzinogenität Aufgrund der verfügbaren Daten sind die Einstufungskriterien nicht erfüllt.","96.24","5639.04"
· Keimzell-Mutagenität,"96.24","5616.0"
· Kemler-Zahl:,"96.24","7319.76"
"· Kennzeichnung gemäß Verordnung (EG) Nr. 1272/2008","96.24","498.24"
· Klasse,"96.24","7141.2"
· Klassifizierung nach Betriebssicherheitsverordnung (BetrSichV): -,"96.24","2892.48"
· Körperschutz: Arbeitsschutzkleidung,"96.24","3963.3599"
· Lagerklasse: 10,"96.24","2880.96"
· Lagerung:,"96.24","2811.84"
· Limited quantities (LQ),"96.24","7815.3604"
· Lösemittelgehalt:,"96.24","4711.44"
· Löslichkeit in / Mischbarkeit mit,"96.24","4625.04"
· Marine pollutant:,"96.24","7233.36"
· Mengenschwelle (in Tonnen) für die Anwendung in Betrieben der oberen Klasse 500 t,"96.24","8031.12"
· Mengenschwelle (in Tonnen) für die Anwendung in Betrieben der unteren Klasse,"96.24","8008.08"
· Nach Augenkontakt:,"96.24","1835.04"
· Nach Einatmen:,"96.24","1541.52"
· Nach Hautkontakt:,"96.24","1576.08"
· Nach Verschlucken:,"96.24","1892.6399"
· Nationale Vorschriften:,"96.24","8056.3203"
"· PBT: Nicht anwendbar.","96.24","1120.0801"
"· PBT: Nicht anwendbar.","96.24","6440.88"
· PNEC-Werte,"96.24","3133.44"
· Persönliche Schutzausrüstung:,"96.24","3520.56"
· Primäre Reizwirkung:,"96.24","5500.8003"
· Relative Dichte,"96.24","4584.7197"
· Relevante Sätze,"96.24","8273.5205"
· Reproduktionstoxizität,"96.24","5650.56"
· Richtlinie 2012/18/EU,"96.24","7996.56"
· Schwere Augenschädigung/-reizung,"96.24","5535.36"
· Selbstentzündungstemperatur:,"96.24","4481.04"
· Sensibilisierung der Atemwege/Haut,"96.24","5558.4"
· Sicherheitshinweise,"96.24","730.08"
· Signalwort Achtung,"96.24","601.2"
"· Sonstige Vorschriften, Beschränkungen und Verbotsverordnungen","96.24","8131.92"
· Spezifische Zielorgan-Toxizität bei einmaliger Exposition,"96.24","5673.6"
· Spezifische Zielorgan-Toxizität bei wiederholter Exposition,"96.24","5696.64"
· Stowage Category,"96.24","7342.8"
· Thermische Zersetzung / zu vermeidende Bedingungen:,"96.24","4855.92"
· Transport/weitere Angaben:,"96.24","7400.4"
· Tunnelbeschränkungscode,"96.24","7790.16"
· UN Model Regulation:,"96.24","7890.24"
· Ungereinigte Verpackungen:,"96.24","6875.76"
"· VERORDNUNG (EG) Nr. 1907/2006 ANHANG XVII Beschränkungsbedingungen: 3","96.24","8042.64"
"· VOC (EU) 0,02 %","96.24","8104.56"
· Verdampfungsgeschwindigkeit,"96.24","4607.76"
"· Verteilungskoeffizient: n-Octanol/Wasser: Nicht bestimmt.","96.24","4653.84"
· Verwendung des Stoffes / des Gemisches,"96.24","199.68"
"· Verwendungen, von denen abgeraten wird:","96.24","234.23999"
· Viskosität:,"96.24","4671.12"
"· Wassergefährdungsklasse: WGK 3 (Selbsteinstufung): stark wassergefährdend.","96.24","8118.24"
· Weitere Angaben,"96.24","2221.44"
"· Weitere Angaben zu den Lagerbedingungen: Behälter dicht geschlossen halten.","96.24","2869.44"
· Weitere ökologische Hinweise:,"96.24","6337.1997"
· Zersetzungstemperatur:,"96.24","4463.76"
· Zusammenlagerungshinweise:,"96.24","2834.8801"
· Zustandsänderung,"96.24","4371.6"
· Zusätzliche Angaben:,"96.24","1074.0"
· Zusätzliche Hinweise zur Gestaltung technischer Anlagen:,"96.24","2970.0"
· Zusätzliche Hinweise:,"96.24","1454.64"
"· Zusätzliche Hinweise: Als Grundlage dienten die bei der Erstellung gültigen Listen.","96.24","3234.24"
· Zusätzliche toxikologische Hinweise: sensibilisierend,"96.24","5581.44"
· Zündtemperatur:,"96.24","4446.48"
· pH-Wert bei 20 °C:,"96.24","4354.32"
"· vPvB: Nicht anwendbar.","96.24","1131.6"
"· vPvB: Nicht anwendbar.","96.24","6452.4"
· Ätz-/Reizwirkung auf die Haut,"96.24","5512.3203"
· Ökotoxische Wirkungen:,"96.24","6314.1597"
"Ärztlicher Behandlung zuführen.","102.0","1904.1599"
ökotoxisch,"135.59999","6642.96"
"überarbeitet am: 27.08.2018","387.12","79.44"
"überarbeitet am: 27.08.2018","387.12","921.12"
"überarbeitet am: 27.08.2018","387.12","1762.8"
"überarbeitet am: 27.08.2018","387.12","2604.48"
"überarbeitet am: 27.08.2018","387.12","3446.16"
"überarbeitet am: 27.08.2018","387.12","4287.84"
"überarbeitet am: 27.08.2018","387.12","5129.52"
"überarbeitet am: 27.08.2018","387.12","5971.1997"
"überarbeitet am: 27.08.2018","387.12","6812.88"
"überarbeitet am: 27.08.2018","387.12","7654.56"
"überarbeitet am: 27.08.2018","387.12","8496.24"
"überwachenden Grenzwerten.","102.0","3029.76"
≤,"433.39923","1247.28"
≤,"432.93048","1307.76"
≤ 700,"102.0","637.92"
≤ 700,"269.8429","649.44"
≤ 700,"339.57114","5313.6"
≤ 700,"339.57114","6121.1997"
≥ 10 – < 25%,"447.12","1307.76"
"≥ 2,5 – < 10%","445.68","1405.6799"
ﬁ,"102.0","568.8"
