content,x,y
"Beschmutzte, getränkte Kleidung sofort ausziehen.","105.59987","3725.6"
"Beschäftigungsbeschränkungen für Jugendliche (JArbSchG) beachten.","105.59848","8669.601"
"Beschäftigungsbeschränkungen für werdende und stillende Mütter (MuSchG, MuSchRiV)","105.59848","8680.88"
"Besondere Behandlung (siehe auf diesem Kennzeichnungsetikett).","185.28","1300.0402"
"Besondere Behandlung (siehe auf diesem Kennzeichnungsetikett).","185.28","8243.76"
CAS: 7646-85-7,"105.59895","1473.56"
CAS: 7732-18-5,"105.59895","1538.1201"
CAS: Chemical Abstracts Service (division of the American Chemical Society),"105.59798","9036.92"
"Chemikalienbeständige Schutzhandschuhe.","105.59926","3962.12"
Chemisches Zwischenprodukt,"105.59895","281.16028"
Chlorwasserstoff (HCl),"105.59929","2241.4001"
Code: E1,"300.23938","7441.72"
Code: E1,"300.23938","7788.24"
Concerning the International Transport of Dangerous Goods by Rail),"105.59798","8954.84"
D-47167 Duisburg,"105.59837","365.5203"
DE,"491.27878","716.7601"
DE,"491.27878","1571.6001"
DE,"491.27878","2375.44"
DE,"491.27878","3212.52"
DE,"491.27878","4082.72"
DE,"491.27878","4928.2"
DE,"491.27878","5678.7603"
DE,"491.27878","6607.88"
DE,"491.27878","7478.1997"
DE,"491.27878","8297.04"
DE,"491.27878","9147.08"
DE,"491.27878","9431.2"
"Darf nicht zusammen mit Hausmüll entsorgt werden. Nicht in die Kanalisation gelangen lassen.","105.598946","6437.24"
Das Handschuhmaterial muss undurchlässig und beständig gegen das Produkt / den Stoff / die,"105.59926","3849.4402"
"Das Produkt ist gemäß CLP-Verordnung eingestuft und gekennzeichnet.","105.598946","1001.4802"
"Das Produkt ist gemäß CLP-Verordnung eingestuft und gekennzeichnet.","105.59895","7945.2"
"Das Produkt ist nicht explosionsgefährlich.","282.47836","4605.2803"
"Das Produkt ist nicht selbstentzündlich.","282.47836","4588.3604"
Denmark),"105.59798","9055.16"
"Der Wortlaut der angeführten Gefahrenhinweise ist dem Abschnitt 16 zu entnehmen.","105.598946","1826.6803"
"Die Angaben stützen sich auf den heutigen Stand unserer Kenntnisse, sie stellen jedoch keine","105.59895","8806.76"
"Die Auswahl eines geeigneten Handschuhs ist nicht nur vom Material, sondern auch von","105.59926","3905.7202"
Die Registrierungsnummern der Inhaltsstoffe (soweit vorhanden) wurden im Abschnitt 3,"105.59897","213.84027"
"Die Wahl der Körperschutzmittel ist von der Gefahrstoffkonzentration und -menge abhängig. Die","105.59987","3759.4402"
"Die genaue Durchbruchzeit ist beim Schutzhandschuhhersteller zu erfahren und einzuhalten.","105.59926","3984.56"
Dieses Produkt enthält keine besonders besorgniserregenden Stoffe über dem jeweiligen,"105.59895","8731.4"
"Druckdatum: 13.11.2018","88.55906","83.04028"
"Druckdatum: 13.11.2018","88.55906","913.7603"
"Druckdatum: 13.11.2018","88.55906","1755.7603"
"Druckdatum: 13.11.2018","88.55906","2597.7603"
"Druckdatum: 13.11.2018","88.55906","3439.7603"
"Druckdatum: 13.11.2018","88.55906","4281.7603"
"Druckdatum: 13.11.2018","88.55906","5123.7603"
"Druckdatum: 13.11.2018","88.55906","5965.7603"
"Druckdatum: 13.11.2018","88.55906","6807.7603"
"Druckdatum: 13.11.2018","88.55906","7649.7603"
"Druckdatum: 13.11.2018","88.55906","8491.761"
"Druckdatum: 13.11.2018","88.55906","9333.761"
Dämpfe/Aerosol nicht einatmen,"105.59895","2724.2402"
E,"300.24","7748.8804"
EC50 45 mg/l (Belebtschlamm),"105.59895","6114.56"
EINECS: 231-592-0,"105.59895","1484.8401"
EINECS: 231-791-2,"105.59895","1549.4"
EINECS: European Inventory of Existing Commercial Chemical Substances,"105.59798","9018.68"
ELINCS: European List of Notified Chemical Substances,"105.59798","9027.8"
"Entsorgung des Inhalts / des Behälters gemäß den örtlichen / regionalen / nationalen/ internationalen Vorschriften.","185.28001","1322.6001"
"Entsorgung des Inhalts / des Behälters gemäß den örtlichen / regionalen / nationalen/ internationalen Vorschriften.","185.28001","8266.32"
"Erforderlich bei Auftreten von Dämpfen/Aerosolen.","105.59927","3793.1602"
"Eye Dam. 1","105.59996","550.6802"
"Eye Dam. 1: Schwere Augenschädigung/Augenreizung – Kategorie 1","105.59798","9128.12"
"F-A,S-B","300.2398","7312.48"
Farbe:,"113.15938","4442.08"
Fax : (+49)0203/5194-290,"277.67737","376.80026"
Form:,"113.15936","4430.8003"
"Freisetzung in die Umwelt vermeiden.","185.2794","1209.8002"
"Freisetzung in die Umwelt vermeiden.","105.59956","4063.28"
"Freisetzung in die Umwelt vermeiden.","185.2794","8153.52"
Für Frischluft sorgen,"105.59894","1949.6802"
"Für angemessene Informationen, Anweisungen und Ausbildung der Verwender sorgen.","105.5988","8913.68"
"Für ausreichende Lüftung sorgen.","105.59895","2735.5203"
"Für ausreichende Lüftung sorgen.","105.598755","2904.6003"
GHS05,"110.39896","1069.1602"
GHS05,"110.39896","8012.8804"
GHS05 Ätzwirkung,"147.71893","497.16016"
GHS07,"147.71893","655.0801"
GHS07,"152.51894","1069.1602"
GHS07,"152.51894","8012.8804"
GHS09,"194.63893","1069.1602"
GHS09,"194.63893","8012.8804"
GHS09 Umwelt,"147.71893","581.76013"
GHS: Globally Harmonised System of Classification and Labelling of Chemicals,"105.59798","9009.561"
"Gase/Dämpfe/Nebel mit Wassersprühstrahl niederschlagen. Löschwasser nicht ins","105.5997","2353.84"
"Gefahrenbereich absperren.","105.5997","2275.12"
"Gefahrenzone räumen.","105.59895","2769.3604"
"Gefährliche Dämpfe können durch Umgebungsbrand entstehen.","105.59929","2252.6802"
"Gemische sind nicht registrierungspflichtig.","105.59897","202.56024"
"Gesundheitsschädlich bei Verschlucken.","105.598946","5328.96"
Gesundheitsschädlich beim Verschlucken,"105.59979","5522.52"
"H302 Gesundheitsschädlich bei Verschlucken.","184.67891","683.28"
"H302 Gesundheitsschädlich bei Verschlucken.","105.59902","1142.2402"
"H302 Gesundheitsschädlich bei Verschlucken.","105.59902","8085.96"
"H302 Gesundheitsschädlich bei Verschlucken.","105.59837","8846.12"
H314 Verursacht schwere Verätzungen der Haut und schwere,"184.67891","525.3601"
"H314 Verursacht schwere Verätzungen der Haut und schwere Augenschäden.","105.59902","1153.5203"
"H314 Verursacht schwere Verätzungen der Haut und schwere Augenschäden.","105.59902","8097.24"
"H314 Verursacht schwere Verätzungen der Haut und schwere Augenschäden.","105.59837","8857.4"
"H318 Verursacht schwere Augenschäden.","184.6799","550.6802"
"H335 Kann die Atemwege reizen.","184.67888","697.32007"
"H335 Kann die Atemwege reizen.","105.599014","1164.8003"
"H335 Kann die Atemwege reizen.","105.599014","8108.52"
"H335 Kann die Atemwege reizen.","105.59837","8868.68"
H400,"251.15929","1496.1201"
"H400 Sehr giftig für Wasserorganismen.","184.6789","609.9601"
"H400 Sehr giftig für Wasserorganismen.","105.59837","8879.96"
"H410 Sehr giftig für Wasserorganismen mit langfristiger Wirkung.","105.599014","1176.0802"
"H410 Sehr giftig für Wasserorganismen mit langfristiger Wirkung.","105.599014","8119.8003"
"H410 Sehr giftig für Wasserorganismen mit langfristiger Wirkung.","105.59837","8891.24"
Handelsname: Zinkchloridlösung 35% reinst,"88.55901","936.4403"
Handelsname: Zinkchloridlösung 35% reinst,"88.55901","1778.4403"
Handelsname: Zinkchloridlösung 35% reinst,"88.55901","2620.4404"
Handelsname: Zinkchloridlösung 35% reinst,"88.55901","3462.4404"
Handelsname: Zinkchloridlösung 35% reinst,"88.55901","4304.4404"
Handelsname: Zinkchloridlösung 35% reinst,"88.55901","5146.4404"
Handelsname: Zinkchloridlösung 35% reinst,"88.55901","5988.4404"
Handelsname: Zinkchloridlösung 35% reinst,"88.55901","6830.4404"
Handelsname: Zinkchloridlösung 35% reinst,"88.55901","7672.4404"
Handelsname: Zinkchloridlösung 35% reinst,"88.55901","8514.44"
Handelsname: Zinkchloridlösung 35% reinst,"88.55901","9356.44"
Handschuhmaterialen nicht vorausberechenbar und muß deshalb vor dem Einsatz überprüft,"105.59926","3939.56"
Hautkontakt vermeiden,"105.5997","2331.4"
"Hinweis für Einsatzkräfte: Schutzausrüstung siehe. Abschnitt 8","105.59895","2803.2004"
Hinweis für nicht für Notfälle geschultes Personal:,"105.59895","2712.9602"
"Hinweise auf dem Etikett beachten.","105.59895","3050.2803"
Höchste Nettomenge je Außenverpackung: 1000,"300.23917","7715.04"
Höchste Nettomenge je Innenverpackung: 30 ml,"300.23938","7453.0"
IATA: International Air Transport Association,"105.59798","9000.44"
IBC-Code,"105.598946","7385.8"
IC0,"105.59895","6100.5205"
ICAO: International Civil Aviation Organisation,"105.59796","8963.96"
III,"300.23895","7211.2"
IMDG: International Maritime Code for Dangerous Goods,"105.59798","8991.32"
"Im Brandfall Entstehung gefährlicher Brandgase oder Dämpfe möglich.","105.59929","2218.84"
"In Gewässern auch giftig für Fische und Plankton.","105.599205","6235.2803"
"In geeigneten Behältern der Rückgewinnung oder Entsorgung zuführen.","105.598755","2915.8804"
Indexnummer: 030-003-00-2,"105.59895","1496.1201"
"Industrielle und professionelle Nutzung.","105.59895","292.4403"
"Informationen zur Entsorgung siehe Abschnitt 13.","105.59917","2972.1604"
"Informationen zur persönlichen Schutzausrüstung siehe Abschnitt 8.","105.59917","2960.8804"
"Informationen zur sicheren Handhabung siehe Abschnitt 7.","105.59915","2949.6003"
Inhalativ LCLO 2 mg/l (Ratte) (10min),"105.59895","5396.2803"
International Carriage of Dangerous Goods by Road),"105.59798","8982.2"
Ja,"300.23895","7239.2803"
"Kanalisation abdichten.","105.59874","2836.9204"
"Kanalisation gelangen lassen.","105.5992","6269.12"
"Kann die Atemwege reizen.","105.60097","5634.72"
"Keine Zersetzung bei bestimmungsgemäßer Verwendung.","105.598946","5205.8403"
"Keine weiteren Angaben, siehe Abschnitt 7.","105.59895","3557.2402"
"Keine weiteren relevanten Informationen verfügbar.","105.59895","258.72028"
"Keine weiteren relevanten Informationen verfügbar.","105.59894","2118.2803"
"Keine weiteren relevanten Informationen verfügbar.","282.47842","4847.3203"
"Kleidungsstücke sofort ausziehen. Haut mit Wasser abwaschen/duschen.","185.27994","1243.6401"
"Kleidungsstücke sofort ausziehen. Haut mit Wasser abwaschen/duschen.","185.27994","8187.3604"
"Kontaminierte Kleidung sofort wechseln.","105.59895","3084.12"
"Kontaminierte Kleidung sofort wechseln. Vorbeugender Hautschutz. Nach Arbeitsende Hände","105.59956","4029.56"
"Kontaminiertes Material als Abfall nach Abschnitt 13 entsorgen.","105.598755","2927.1604"
LC50 38 mg/l (Fisch) (96h),"105.59895","6142.64"
"LC50: Lethal concentration, 50 percent","105.59798","9064.28"
LD,"146.87888","5370.9604"
"LD50: Lethal dose, 50 percent","105.59798","9073.4"
Laborchemikalien,"105.59895","303.72034"
Lieferantensicherheitsdatenblatt,"176.75893","5382.24"
"MAK Langzeitwert: 0,1A* 2E** mg/m³","105.59895","3616.0403"
"MAL-Code: Måleteknisk Arbejdshygiejnisk Luftbehov (Regulation for the labeling concerning inhalation hazards,","105.59798","9046.04"
Maximum net quantity per inner packaging: 30,"300.23938","7799.5205"
Maximum net quantity per outer packaging:,"300.23938","7822.08"
"Mit Produkt verunreinigte Kleidungsstücke unverzüglich entfernen.","105.598946","1904.6802"
"Mit flüssigkeitsbindendem Material (Sand, Kieselgur, Säurebinder, Universalbinder, Sägemehl)","105.59874","2870.7605"
"Mit reichlich Wasser abwaschen. Kontaminierte Kleidung entfernen.","105.59894","1983.4003"
"Mund ausspülen und reichlich Wasser nachtrinken.","105.59891","2050.8403"
Mögliche Materialeinschränkungen beachten!,"105.59874","2859.4805"
"Nach Arbeitsende Hände und Gesicht waschen.","105.59895","3072.84"
"Nachreinigen.","105.598755","2893.3203"
"Nicht anwendbar.","282.47836","4554.52"
"Nicht anwendbar.","300.23895","7385.56"
"Nicht bestimmt.","282.47827","4464.4004"
"Nicht bestimmt.","282.47836","4571.4404"
"Nicht bestimmt.","282.479","4633.3604"
"Nicht bestimmt.","282.479","4644.64"
"Nicht bestimmt.","282.47778","4689.7603"
"Nicht bestimmt.","282.4772","4701.04"
"Nicht bestimmt.","282.47662","4712.3203"
"Nicht bestimmt.","282.479","4785.4004"
"Nicht bestimmt.","282.479","4796.68"
"Nicht im Wind stehen.","105.5997","2297.6802"
"Nicht in das Grundwasser, in Gewässer oder in die Kanalisation gelangen lassen, auch nicht in","105.59918","6291.68"
"Nicht in die Kanalisation gelangen lassen.","105.59895","4341.5205"
"Nicht unverdünnt bzw. in größeren Mengen in das Grundwasser, in Gewässer oder in die","105.599205","6257.8403"
"Oberflächenwasser oder Grundwassersystem gelangen lassen.","105.599686","2365.12"
Oral,"105.59895","5370.9604"
Organische Lösemittel:,"113.158936","4825.0"
P260,"105.59944","1198.5203"
P260,"105.59944","8142.24"
P273,"105.59944","1209.8002"
P273,"105.59944","8153.52"
P280,"105.59944","1221.0802"
P280,"105.59944","8164.8003"
P303+P361+P353 BEI BERÜHRUNG MIT DER HAUT (oder dem Haar): Alle kontaminierten,"105.59944","1232.3601"
P303+P361+P353 BEI BERÜHRUNG MIT DER HAUT (oder dem Haar): Alle kontaminierten,"105.59944","8176.08"
P305+P351+P338 BEI KONTAKT MIT DEN AUGEN: Einige Minuten lang behutsam mit,"105.60045","1254.9202"
P305+P351+P338 BEI KONTAKT MIT DEN AUGEN: Einige Minuten lang behutsam mit,"105.60045","8198.641"
P310,"105.60004","1288.7601"
P310,"105.60004","8232.48"
P321,"105.60004","1300.0402"
P321,"105.60004","8243.76"
P405,"105.60005","1311.3201"
P405,"105.60005","8255.04"
P501,"105.60005","1322.6001"
P501,"105.60005","8266.32"
"PBT: Persistent, Bioaccumulative and Toxic","105.59798","9082.52"
POLLUTANT,"300.23895","6884.3203"
"Produkt eine Zubereitung aus mehreren Stoffen darstellt, ist die Beständigkeit von","105.59926","3928.2803"
RID: Règlement international concernant le transport des marchandises dangereuses par chemin de fer (Regulations,"105.59895","8945.72"
Rechtsvorschriften für den Stoff oder das Gemisch,"105.59895","7923.0"
"Reg.nr.: 01-2119472431-44-XXXX H302","105.59895","1507.4001"
"Reizerscheinungen an den Atemwegen.","105.59979","5533.8003"
Reizung,"105.59892","2095.8403"
Reizwirkungen,"105.59979","5511.24"
STOT SE 3,"105.59897","697.32007"
STOT SE 3: Spezifische Zielorgan-Toxizität (einmalige Exposition) – Kategorie 3,"105.59895","9391.84"
SVHC: Substances of Very High Concern,"105.59798","9091.64"
"Sachkundige hinzuziehen.","105.59895","2780.6404"
Schmelzpunkt/Gefrierpunkt:,"113.158936","4509.64"
"Schutzausrüstung tragen. Ungeschützte Personen fernhalten.","105.59895","2758.0803"
Schutzausrüstungen,"105.59895","3525.6802"
"Schutzhandschuhe.","105.59926","3838.1602"
"Schutzhandschuhe/Schutzkleidung/Augenschutz/Gesichtsschutz tragen.","185.2794","1221.0802"
"Schutzhandschuhe/Schutzkleidung/Augenschutz/Gesichtsschutz tragen.","185.2794","8164.8003"
Seite: 1/12,"454.19882","38.16028"
Seite: 10/12,"449.1588","7604.8804"
Seite: 11/12,"449.1588","8446.881"
Seite: 12/12,"449.1588","9288.881"
Seite: 2/12,"454.19882","868.8804"
Seite: 3/12,"454.19882","1710.8804"
Seite: 4/12,"454.19882","2552.8804"
Seite: 5/12,"454.19882","3394.8804"
Seite: 6/12,"454.19882","4236.8804"
Seite: 7/12,"454.19882","5078.8804"
Seite: 8/12,"454.19882","5920.8804"
Seite: 9/12,"454.19882","6762.8804"
Sicherheitsdatenblatt,"231.3589","53.16028"
Sicherheitsdatenblatt,"231.3589","883.8803"
Sicherheitsdatenblatt,"231.3589","1725.8804"
Sicherheitsdatenblatt,"231.3589","2567.8804"
Sicherheitsdatenblatt,"231.3589","3409.8804"
Sicherheitsdatenblatt,"231.3589","4251.8804"
Sicherheitsdatenblatt,"231.3589","5093.8804"
Sicherheitsdatenblatt,"231.3589","5935.8804"
Sicherheitsdatenblatt,"231.3589","6777.8804"
Sicherheitsdatenblatt,"231.3589","7619.8804"
Sicherheitsdatenblatt,"231.3589","8461.88"
Sicherheitsdatenblatt,"231.3589","9303.88"
Siedebeginn und Siedebereich:,"113.15895","4520.9204"
"Skin Corr. 1B","105.59897","525.3601"
"Skin Corr. 1B, H314;","262.43887","1486.1602"
"Skin Corr. 1B: Hautreizende/-ätzende Wirkung – Kategorie 1B","105.59798","9119.0"
"Sofort Arzt aufsuchen.","105.59891","2062.1204"
"Sofort GIFTINFORMATIONSZENTRUM/Arzt anrufen.","185.28","1288.7601"
"Sofort GIFTINFORMATIONSZENTRUM/Arzt anrufen.","185.28","8232.48"
"Sonderabfallsammler übergeben oder zu Problemstoffsammelstelle bringen.","105.59895","6448.52"
"Staub oder Nebel nicht einatmen.","185.2794","1198.5203"
"Staub oder Nebel nicht einatmen.","185.2794","8142.24"
Stempelstraße 6,"105.59837","354.2403"
"Stoff nicht einatmen. Entwicklung von Dämpfen/Aerosolen vermeiden.","105.598946","3039.0"
"Substanzkontakt vermeiden.","105.59895","2746.8003"
Symbol (Fisch und Baum),"300.23895","7250.56"
Symbol (Fisch und Baum),"300.23938","7261.84"
Technische Maßnahmen und geeignete Arbeitsverfahren haben Vorrang vor dem Einsatz,"105.599884","3669.4402"
"Tel.: (+49)0203/5194-0","330.9584","365.5203"
"Trinkwassergefährdung bereits beim Auslaufen geringster Mengen in den Untergrund.","105.59918","6314.24"
"UN 1840 ZINKCHLORID, LÖSUNG, 8, III","300.23895","7850.2803"
UN1840,"300.23895","6554.6"
"Unbeteiligte Personen fernhalten.","105.5997","2286.4001"
"Unter Verschluss aufbewahren.","185.28001","1311.3201"
"Unter Verschluss aufbewahren.","185.28001","8255.04"
"Vergiftungssymptome können erst nach vielen Stunden auftreten, deshalb ärztliche Überwachung","105.59894","1915.9602"
Versionsnummer 6,"255.3593","83.04028"
Versionsnummer 6,"255.3593","913.7603"
Versionsnummer 6,"255.3593","1755.7603"
Versionsnummer 6,"255.3593","2597.7603"
Versionsnummer 6,"255.3593","3439.7603"
Versionsnummer 6,"255.3593","4281.7603"
Versionsnummer 6,"255.3593","5123.7603"
Versionsnummer 6,"255.3593","5965.7603"
Versionsnummer 6,"255.3593","6807.7603"
Versionsnummer 6,"255.3593","7649.7603"
Versionsnummer 6,"255.3593","8491.761"
Versionsnummer 6,"255.3593","9333.761"
"Verursacht schwere Augenschäden.","105.599365","5455.08"
"Verursacht schwere Verätzungen der Haut und schwere Augenschäden.","105.59895","5432.64"
Verwender,"105.598946","7290.16"
"Von Nahrungsmitteln, Getränken und Futtermitteln fernhalten.","105.59987","3714.3203"
"Vor den Pausen und bei Arbeitsende Hände waschen.","105.59987","3736.8801"
"Vorbeugender Hautschutz.","105.59895","3095.4001"
"Vorgehen nach Notfallplan.","105.59895","2791.9204"
Wasser,"192.35887","1538.1201"
"Wasser spülen. Eventuell vorhandene Kontaktlinsen nach Möglichkeit","185.27994","1266.2002"
"Wasser spülen. Eventuell vorhandene Kontaktlinsen nach Möglichkeit","185.27994","8209.92"
Wasser:,"113.158936","4740.64"
Wasser:,"113.15895","4836.2803"
Wassergefährdungsklasse 3 (Selbsteinstufung): stark wassergefährdend,"105.5992","6280.4004"
Wirkung),"105.59978","5556.3604"
ZINC CHLORIDE SOLUTION,"300.23938","6895.6006"
"ZINC CHLORIDE SOLUTION, MARINE","300.23895","6873.04"
Zinkchlorid,"105.59902","1119.8002"
Zinkchlorid,"251.15916","1473.56"
Zinkchlorid,"105.59902","8063.52"
"Zubereitung sein.","105.59926","3860.7202"
"Zusicherung von Produkteigenschaften dar und begründen kein vertragliches Rechtsverhältnis.","105.59895","8818.04"
"angegeben.","105.59895","225.1203"
anzuwendende Verfahren,"105.59895","2701.9204"
"aufnehmen.","105.598755","2882.0405"
"ausspülen und sofort Augenarzt konsultieren.","105.59891","2028.4003"
"beachten.","105.59848","8692.16"
"chemische Beständigkeit der Schutzmittel sollte mit deren Liferanten geklärt werden.","105.59987","3770.7202"
denen abgeraten wird,"105.59895","247.6803"
"der Degradation.","105.59926","3883.2803"
des MARPOL-Übereinkommens und gemäß,"105.598946","7374.64"
des Unternehmens,"105.59895","126.1203"
dynamisch:,"113.158936","4785.64"
"entfernen. Weiter spülen.","185.27994","1277.4802"
"entfernen. Weiter spülen.","185.27994","8221.2"
farblos,"282.47943","4441.8403"
flüssig,"282.47943","4430.56"
"gemäß 1907/2006/EG, Artikel 31","218.27892","66.1203"
"gemäß 1907/2006/EG, Artikel 31","218.27892","896.84033"
"gemäß 1907/2006/EG, Artikel 31","218.27892","1738.8403"
"gemäß 1907/2006/EG, Artikel 31","218.27892","2580.8403"
"gemäß 1907/2006/EG, Artikel 31","218.27892","3422.8403"
"gemäß 1907/2006/EG, Artikel 31","218.27892","4264.8403"
"gemäß 1907/2006/EG, Artikel 31","218.27892","5106.8403"
"gemäß 1907/2006/EG, Artikel 31","218.27892","5948.8403"
"gemäß 1907/2006/EG, Artikel 31","218.27892","6790.8403"
"gemäß 1907/2006/EG, Artikel 31","218.27892","7632.8403"
"gemäß 1907/2006/EG, Artikel 31","218.27892","8474.84"
"gemäß 1907/2006/EG, Artikel 31","218.27892","9316.84"
geruchlos,"282.47885","4453.12"
"gesetzlichen Grenzwert (> 0,1 % (w/w) REACH-Verordnung (EG) Nr. 1907/2006, Artikel 57).","105.59894","8742.681"
keine Angaben,"282.47836","4537.6"
kinematisch:,"113.15895","4796.92"
