content,x,y
Sicherheitshinweise Reaktion,"69.897","1133.683"
Sicherheitsrelevante Basisdaten,"64.629","4450.915"
Siedebeginn und Siedebereich,"69.897","4530.5957"
Signalwort: Achtung,"64.629","715.207"
"Skin Irrit. 2","184.047","1318.183"
"Sofort Arzt konsultieren. Mund ausspülen. Reichlich Wasser in kleinen Schlucken trinken lassen","70.298","1870.731"
"Sonderabfallverbrennung zuführen.","70.298","6313.4077"
Sondervorschriften:,"64.327995","7107.8926"
Sondervorschriften:,"184.125","7107.8926"
Sondervorschriften:,"304.172","7107.8926"
Sondervorschriften:,"424.219","7107.8926"
Sonstige Angaben: Die Einstufung wurde nach dem Berechnungsverfahren der Zubereitungsrichtlinie,"70.298","5611.882"
Sonstige Angaben: nicht bestimmt,"70.298","5601.082"
Sonstige Schutzmaßnahmen:,"64.629","3958.5938"
Spezifische Symptome im Tierversuch: nicht bestimmt,"70.298","5579.482"
Spezifische Zielorgan-Toxizität bei einmaliger Exposition:,"64.629","5498.482"
Spezifische Zielorgan-Toxizität bei wiederholter Exposition:,"64.629","5521.882"
"Sprühwasser Löschmaßnahmen auf die Umgebung abstimmen.","70.298","2055.303"
"Staub sollte unmittelbar am Entstehungsort abgesaugt werden.","70.298","2935.592"
"Staub/Rauch/Gas/Nebel/Dampf/Aerosol nicht einatmen.","157.647","1080.783"
"Stoff, fest, n.a.g. (enhält Alkane,","64.058","6639.6484"
Stoffname,"184.047","1252.6749"
Stoffname,"149.647","3587.203"
Stoffname,"126.589005","5241.977"
Stoffname,"126.589005","5675.407"
Stoffname,"126.589005","6144.257"
TI / IATA-DGR),"424.219","6570.7915"
TI / IATA-DGR),"424.219","6901.8647"
TRGS 900 (DE),"69.897","3650.983"
Technische Maßnahmen und Lagerbedingungen:,"64.629","3002.944"
Telefax: 0234-3384874,"70.298","373.40198"
Telefon: 0234-3384747,"70.298","360.802"
Terrestrische Toxizität:,"64.629","5781.458"
Toxikologische Angaben,"335.378","5241.977"
Toxikologische Angaben,"335.378","5675.407"
"Toxizität nach wiederholter Aufnahme (subakut, subchronisch, chronisch): nicht bestimmt","70.298","5590.282"
Tunnelbeschrän-,"64.327995","7190.693"
"UMWELTGEFÄHRDENDER STOFF,","183.85501","6632.089"
UN 3077,"64.327995","6602.736"
UN 3077,"184.125","6602.736"
UN 3077,"304.172","6602.736"
UN 3077,"424.219","6602.736"
UN 3077: Enviromentally hazardou,"303.902","6632.089"
UN 3077: Enviromentally hazardou,"423.949","6632.089"
UN 3077: Umweltgefährdender,"64.058","6632.089"
"Umgebungsluftunabhängiges Atemschutzgerät und Chemikalienschutzanzug tragen.","70.298","2167.5908"
Umwelt,"193.46199","701.14795"
Ungeeignete Löschmittel:,"64.629","2067.9028"
Unverträglichkeiten,"64.629","2989.888"
Verdampfungsgeschwindigkeit,"69.897","4565.696"
Verfahren der Abfallbehandlung,"101.647","7829.687"
Verhalten in Kläranlagen:,"64.629","5804.858"
"Verordnung (EG) Nr. 1272/2008 [CLP]","64.629","7915.294"
"Verschüttete Mengen aufnehmen. Maßnahmen zur Verhinderung von Aerosol- und Staubbildung","70.298","2436.315"
"Version: 3.6","64.629","101.462036"
"Version: 3.6","64.629","943.351"
"Version: 3.6","64.629","1785.24"
"Version: 3.6","64.629","2627.129"
"Version: 3.6","64.629","3469.018"
"Version: 3.6","64.629","4310.9067"
"Version: 3.6","64.629","5152.796"
"Version: 3.6","64.629","5994.6846"
"Version: 3.6","64.629","6836.5737"
"Version: 3.6","64.629","7678.463"
Verteilungskoeffizient n-Octanol/ nicht bestimmt,"69.897","4688.0957"
"Verursacht Hautreizungen.","157.647","743.148"
"Verursacht Hautreizungen.","157.647","8081.299"
Verwendung des Stoffs/Gemischs:,"64.629","264.15802"
"Verwendungen, von denen abgeraten wird","64.629","251.10199"
"Viskosität, dynamisch","69.897","4709.396"
"Viskosität, kinematisch","69.897","4721.0957"
"Vollständig entleerte Verpackungen können einer Verwertung zugeführt werden.","70.298","6492.6074"
"Vor den Pausen und bei Arbeitsende Hände waschen.","70.298","4012.5938"
"Vorbeugender Hautschutz durch Hautschutzsalbe.","70.298","4023.394"
WGK:,"64.629","7438.111"
Wasser,"69.897","4697.696"
Wassergefährdungsklasse (WGK),"64.629","7425.171"
Wasserlöslichkeit (g/L),"69.897","4676.396"
Wasservollstrahl,"70.298","2078.703"
"Webseite: info@dr-hoeck.de","70.298","398.602"
"Wegen Verwertung Abfallbörsen ansprechen. Unter Beachtung behördlicher Vorschriften einer","70.298","6302.6074"
Weitere Angaben zu Lagerbedingungen:,"64.629","3094.7441"
Weitere ökologische Hinweise: Die Einstufung wurde nach dem Berechnungsverfahren der,"70.298","6241.1235"
"Wiederholter Kontakt kann zu spröder oder rissiger Haut führen.","157.647","1050.783"
"Wirkung.","70.298","5768.858"
"Wortlaut der H- und EUH-Sätze: siehe Abschnitt 16.","62.927998","1344.35"
Zersetzungstemperatur (°C):,"69.897","4542.296"
"Zubereitungsrichtlinie (1999/45/EG) vorgenommen.","70.298","6251.924"
"Zur Vermeidung einer Kontamination der Umwelt geeigneten Behälter verwenden.","70.298","2788.908"
"Zur Vermeidung einer Kontamination der Umwelt geeigneten Behälter verwenden. Persönliche","70.298","2867.192"
Zusammenlagerungshinweise:,"64.629","3049.7441"
Zusätzliche Angaben:,"64.629","5568.682"
Zündtemperatur in °C,"69.897","4577.396"
[DE] Nationale Vorschriften,"83.629","7409.2656"
ar,"329.49298","4495.4956"
ar,"329.49298","4619.9956"
ar,"329.49298","4664.696"
bei,"295.32797","4464.0957"
"bei Drucklegung. Die Informationen sollen Ihnen Anhaltspunkte für den sicheren Umgang mit dem in","70.298","8184.31"
beschränkungscode,"64.327995","7246.4927"
de / DE,"515.859","796.83"
de / DE,"515.859","1638.719"
de / DE,"515.859","2480.608"
de / DE,"515.859","3322.497"
de / DE,"515.859","4164.3857"
de / DE,"515.859","5006.275"
de / DE,"515.859","5848.164"
de / DE,"515.859","6690.0527"
de / DE,"515.859","7531.942"
de / DE,"515.859","8373.831"
"dem Ausziehen reinigen und gut durchlüftet aufbewahren.","70.298","3911.794"
"der Haut sofort abwaschen mit viel Wasser und Seife. Bei Hautreizung oder -ausschlag: Ärztlichen Rat","70.298","1530.0339"
"die Angaben in diesem Sicherheitsdatenblatt, soweit sich hieraus nicht ausdrücklich etwas anderes","70.298","8227.51"
"diesem Sicherheitsdatenblatt genannten Produkt bei Lagerung, Verarbeitung, Transport und Entsorgung","70.298","8195.11"
"einholen. Betroffenen nicht unbeaufsichtigt lassen.","70.298","1440.0339"
"einholen/ärztliche Hilfe hinzuziehen. Alle kontaminierten Kleidungsstücke sofort ausziehen.","70.298","1540.834"
"ergibt, nicht auf das so gefertigte neue Material übertragen werden.","70.298","8238.31"
"geben. Die Angaben sind nicht übertragbar auf andere Produkte. Soweit das Produkt mit anderen","70.298","8205.91"
"gemäß Verordnung (EG) Nr. 1907/2006 (REACH)","64.629","67.862"
"gemäß Verordnung (EG) Nr. 1907/2006 (REACH)","64.629","909.751"
"gemäß Verordnung (EG) Nr. 1907/2006 (REACH)","64.629","1751.6399"
"gemäß Verordnung (EG) Nr. 1907/2006 (REACH)","64.629","2593.529"
"gemäß Verordnung (EG) Nr. 1907/2006 (REACH)","64.629","3435.418"
"gemäß Verordnung (EG) Nr. 1907/2006 (REACH)","64.629","4277.3066"
"gemäß Verordnung (EG) Nr. 1907/2006 (REACH)","64.629","5119.196"
"gemäß Verordnung (EG) Nr. 1907/2006 (REACH)","64.629","5961.0845"
"gemäß Verordnung (EG) Nr. 1907/2006 (REACH)","64.629","6802.9736"
"gemäß Verordnung (EG) Nr. 1907/2006 (REACH)","64.629","7644.863"
"getränkte Kleidung ausziehen. Bei Bewusstlosigkeit in stabile Seitenlage bringen und ärztlichen Rat","70.298","1429.2339"
kategorien,"69.897","505.471"
kategorien,"69.897","7950.791"
keine Angabe,"70.298","7448.9106"
kung: LQ: 5 kg,"304.172","7167.293"
kungscode: (E),"64.327995","7201.4927"
land),"69.897","3606.4028"
"langfristiger Wirkung.","235.729","591.171"
"langfristiger Wirkung.","235.729","8036.491"
"lassen.","70.298","2205.7349"
nicht anwendb,"329.49298","4485.896"
nicht anwendb,"329.49298","4610.396"
nicht anwendb,"329.49298","4655.0957"
nicht anwendbar Wenn technische Absaug- oder Lüftungsmaßnahmen nicht möglich oder unzureichend,"70.298","3935.1938"
nicht bestimmt,"217.365","4485.896"
nicht bestimmt,"217.365","4507.196"
nicht bestimmt,"217.365","4518.896"
nicht bestimmt,"217.365","4542.296"
nicht bestimmt,"217.365","4565.696"
nicht bestimmt,"217.365","4577.396"
nicht bestimmt,"217.365","4589.0957"
nicht bestimmt,"217.365","4610.396"
nicht bestimmt,"217.365","4631.696"
nicht bestimmt,"217.365","4643.396"
nicht bestimmt,"217.365","4655.0957"
nicht bestimmt,"217.365","4676.396"
nicht bestimmt,"329.49298","4688.0957"
nicht bestimmt,"217.365","4709.396"
nicht bestimmt,"329.49298","4709.396"
nicht bestimmt,"217.365","4721.0957"
nicht bestimmt,"70.298","5792.258"
nicht bestimmt,"70.298","5815.658"
"nicht bestimmt Bei Brand: Gase/Dämpfe, giftig","70.298","4959.8667"
"nicht bestimmt Die Einstufungskriterien für diese Gefahrenklasse entsprechen nicht der Definition.","70.298","5415.682"
"nicht bestimmt Die Einstufungskriterien für diese Gefahrenklasse entsprechen nicht der Definition.","70.298","5462.482"
"nicht bestimmt Sehr giftig für Wasserorganismen. Sehr giftig für Wasserorganismen mit langfristiger","70.298","5758.058"
"nicht bestimmt Verursacht Verätzungen. Wiederholter Kontakt kann zu spröder oder rissiger Haut führen.","70.298","5368.882"
oder Explosionsgrenzen,"69.897","4598.696"
pH-Wert,"69.897","4485.896"
"rte Paraffine, C14-17","149.647","3660.583"
rungscode: M7,"64.327995","7224.8926"
"s substance, solid, n.o.s. (contains","303.902","6639.6484"
"s substance, solid, n.o.s. (contains","423.949","6639.6484"
"schädigen.","235.729","548.571"
"schädigen.","235.729","7993.891"
siehe Abschnitt 13,"70.298","2761.564"
"sind, muss Atemschutz getragen werden. Partikelfiltergerät (DIN EN 143)","70.298","3945.994"
"spülen. Anschließend Augenarzt aufsuchen. Einige Minuten lang behutsam mit Wasser ausspülen.","70.298","1575.0339"
transport (ADN),"184.125","6570.7915"
transport (ADN),"184.125","6901.8647"
tration,"471.36798","1262.2749"
und des Unternehmens,"64.629","173.18597"
verfahren,"449.263","505.471"
verfahren,"449.263","7950.791"
"vermeiden.","70.298","2888.792"
"werden.)","280.16797","3687.691"
wird,"101.647","7806.287"
zahl):,"64.327995","7154.693"
"ziehen.","70.298","4894.379"
"zugelassenen Entsorger ansprechen.","70.298","6447.6074"
°C,"295.32797","4473.696"
Ätz-/Reizwirkung auf die Haut,"69.897","517.671"
Ätz-/Reizwirkung auf die Haut,"70.298","1932.2749"
Ätz-/Reizwirkung auf die Haut,"69.897","7962.991"
Ätz-/Reizwirkung auf die Haut:,"64.629","5358.082"
—,"434.598","6156.4565"
—,"434.598","6168.1567"
"① 0,3 ppm (6 mg/m³)","280.16797","3652.3008"
① Langzeit-Arbeitsplatzgrenzwert,"280.16797","3588.521"
②③ KMuormzzeenitta-Anrwbeerittsplatzgrenzwert,"280.16797","3600.7568"
"②⑤ 2(e,4in patpemm (b4a8r em Fgra/mkt³i)on","280.16797","3664.5369"
"④ Überwachungs- bzw. Beobachtungsverfahren","280.16797","3625.229"
⑤ Bemerkung,"280.16797","3637.4648"
