content,x,y
ABSCHNITT 1: Bezeichnung des Stoffs beziehungsweise des Gemischs,"64.629","159.182"
ABSCHNITT 2: Mögliche Gefahren,"64.629","486.00998"
ABSCHNITT 3: Zusammensetzung / Angaben zu Bestandteilen,"64.629","1842.96"
ABSCHNITT 4: Erste-Hilfe-Maßnahmen,"64.629","2007.944"
ABSCHNITT 5: Maßnahmen zur Brandbekämpfung,"64.629","2350.916"
ABSCHNITT 6: Maßnahmen bei unbeabsichtigter Freisetzung,"64.629","2752.0361"
ABSCHNITT 7: Handhabung und Lagerung,"64.629","3084.104"
ABSCHNITT 8: Begrenzung und Überwachung der Exposition/Persönliche,"64.629","3568.3809"
ABSCHNITT 9: Physikalische und chemische Eigenschaften,"64.629","3846.157"
Abfallbehandlungslösungen,"64.629","5557.963"
Aggregatzustand: Flüssig,"71.999","3902.9849"
Akute dermale Toxizität:,"64.629","4745.217"
Akute inhalative Toxizität:,"64.629","4768.6167"
Akute orale Toxizität:,"64.629","4721.817"
Allgemeine Angaben:,"64.629","2039.164"
Anforderungen an Lagerräume und Behälter:,"64.629","3278.676"
Aquatische Toxizität:,"64.629","5269.171"
"Aspirationsgefahr (Asp. Tox. 1)","69.897","573.171"
"Aspirationsgefahr (Asp. Tox. 1)","69.897","6972.2217"
Aspirationsgefahr:,"64.629","4979.217"
Atemschutz:,"64.629","3760.949"
Augen-/Gesichtsschutz:,"64.629","3681.749"
Ausrufezeichen,"273.948","1089.0599"
Aussehen,"64.629","3891.845"
"BEI VERSCHLUCKEN: Sofort GIFTINFORMATIONSZENTRUM/Arzt/... anrufen.","157.647","1339.5599"
"Bearbeitungsdatum: 31.08.2016","64.629","82.262024"
"Bearbeitungsdatum: 31.08.2016","64.629","924.151"
"Bearbeitungsdatum: 31.08.2016","64.629","1766.04"
"Bearbeitungsdatum: 31.08.2016","64.629","2607.929"
"Bearbeitungsdatum: 31.08.2016","64.629","3449.8179"
"Bearbeitungsdatum: 31.08.2016","64.629","4291.707"
"Bearbeitungsdatum: 31.08.2016","64.629","5133.596"
"Bearbeitungsdatum: 31.08.2016","64.629","5975.485"
"Bearbeitungsdatum: 31.08.2016","64.629","6817.374"
Begrenzte Menge,"64.327995","6198.6167"
"Behälter dicht geschlossen halten und an einem kühlen, gut gelüfteten Ort aufbewahren.","70.298","3266.076"
"Bei Berührung mit der Haut sofort abwaschen mit viel Wasser und Seife. Alle kontaminierten","70.298","2129.164"
"Bei Brand: Gase/Dämpfe, giftig","70.298","2467.08"
Bei Hautkontakt:,"64.629","2118.364"
"Bei Hautreizung oder -ausschlag: Ärztlichen Rat einholen/ärztliche Hilfe hinzuziehen.","157.647","1362.96"
"Bei Unfall oder Unwohlsein sofort Arzt hinzuziehen (wenn möglich, Betriebsanweisung oder","70.298","2049.9639"
"Bei der Arbeit nicht essen, trinken, rauchen. Kontakt mit Augen und Haut ist zu vermeiden.","70.298","3213.724"
Bemerkung,"403.043","3941.626"
Bemerkung,"403.043","4364.439"
Bemerkung,"420.791","5309.356"
Bemerkung:,"64.327995","6292.217"
Besondere Vorschriften für die Verpackung:,"64.629","1476.919"
Besondere Vorschriften für ergänzende Kennzeichnungselemente für bestimmte Gemische:,"64.629","1410.319"
Biologischer Abb,"335.378","5309.356"
Brandschutzmaßnahmen:,"64.629","3153.724"
Brennbar,"70.298","2443.68"
"CAS-Nr.","69.897","4688.885"
"CAS-Nr.","69.897","5309.356"
"CAS-Nr.","69.897","5438.952"
"CAS-Nr.: 26183-52-8","69.897","1955.721"
"CAS-Nr.: 8028-48-6","69.897","1910.4209"
Dampfdichte,"69.897","4090.026"
Dampfdruck,"69.897","4078.326"
"Die Einstufungskriterien für diese Gefahrenklasse entsprechen nicht der Definition.","70.298","4732.6167"
"Die Einstufungskriterien für diese Gefahrenklasse entsprechen nicht der Definition.","70.298","4756.0166"
"Die Einstufungskriterien für diese Gefahrenklasse entsprechen nicht der Definition.","70.298","4779.417"
"Die Einstufungskriterien für diese Gefahrenklasse entsprechen nicht der Definition.","70.298","4873.0166"
"Die Einstufungskriterien für diese Gefahrenklasse entsprechen nicht der Definition.","70.298","4896.417"
"Die Einstufungskriterien für diese Gefahrenklasse entsprechen nicht der Definition.","70.298","4919.817"
"Die Einstufungskriterien für diese Gefahrenklasse entsprechen nicht der Definition.","70.298","4943.217"
"Die Einstufungskriterien für diese Gefahrenklasse entsprechen nicht der Definition.","70.298","4966.6167"
"Dieses Material ist brennbar, aber nicht leicht entzündbar.","70.298","1527.663"
"Druckdatum: 24.07.2017","64.629","91.862"
"Druckdatum: 24.07.2017","64.629","933.751"
"Druckdatum: 24.07.2017","64.629","1775.6399"
"Druckdatum: 24.07.2017","64.629","2617.529"
"Druckdatum: 24.07.2017","64.629","3459.418"
"Druckdatum: 24.07.2017","64.629","4301.3066"
"Druckdatum: 24.07.2017","64.629","5143.196"
"Druckdatum: 24.07.2017","64.629","5985.0845"
"Druckdatum: 24.07.2017","64.629","6826.9736"
"E-Mail (fachkundige Person): MMustermann@gesi-chemie.de","70.298","411.202"
"E-Mail: Vertrieb@feitsch.de","70.298","386.002"
"EG-Nr.: 232-433-8","69.897","1921.621"
"EG-Nr.: 500-046-6","69.897","1966.9209"
EUH066,"69.897","1256.1599"
EUH208,"69.897","1267.86"
Eigenschaften,"64.629","3876.729"
"Ein Eintrag in die Umwelt ist zu vermeiden.","70.298","3797.5488"
"Einatmen von Staub/Rauch/Gas/Nebel/Dampf/Aerosol vermeiden.","157.647","1297.86"
"Einige Minuten lang behutsam mit Wasser ausspülen. Eventuell vorhandene Kontaktlinsen nach","70.298","2174.164"
"Einstufung gemäß Verordnung (EG) Nr. 1272/2008 [CLP]","184.047","1896.621"
"Einstufung gemäß Verordnung (EG) Nr. 1272/2008 [CLP]:","64.629","517.23"
"Einstufung gemäß Verordnung (EG) Nr. 1272/2008 [CLP]:","64.629","6916.281"
Einstufungs-,"449.263","530.071"
Einstufungs-,"449.263","6929.122"
Empfehlung:,"64.629","3536.317"
"Enthält Orange, süß, Extrakt. Kann allergische Reaktionen hervorrufen.","157.647","1267.86"
"Entsorgung gemäß den behördlichen Vorschriften.","70.298","5543.3027"
"Erbrechen Aspirationsgefahr beachten. Sofort ärztlichen Rat einholen/ärztliche Hilfe hinzuziehen.","70.298","2240.764"
Ergebnisse der PBT- und vPvB-Beurteilung,"335.378","5438.952"
Ergänzende Gefahrenmerkmale (EU),"69.897","1243.96"
"Eye Dam. 1, Acute Tox. 4","184.047","1963.721"
F1,"64.327995","6256.217"
Farbe: orange,"312.094","3902.9849"
"Filtergerät mit Filter bzw. Gebläsefiltergerät Typ: AX","70.298","3771.749"
"Flam. Liq. 3, Skin Irrit. 2, Skin Sens. 1, Asp. Tox. 1, Aquatic Chronic 2","184.047","1918.4209"
Flamme,"96.53999","1089.0599"
Flammpunkt,"69.897","4021.9258"
"Flüssigkeit und Dampf entzündbar.","157.647","1131.06"
"Flüssigkeit und Dampf entzündbar.","70.298","4499.44"
"Flüssigkeit und Dampf entzündbar.","157.647","7111.8296"
"Freisetzung in die Umwelt vermeiden.","157.647","1309.5599"
"Für Frischluft sorgen. Bei Reizung der Atemwege Arzt aufsuchen.","70.298","2105.764"
Für Reinigung:,"64.629","2986.552"
Für Rückhaltung:,"64.629","2963.1519"
"Für ausreichende Lüftung sorgen.","70.298","2868.264"
GHS02,"95.701","1079.1189"
GHS05,"191.739","1079.1189"
GHS07,"287.77698","1079.1189"
GHS08,"383.815","1079.1189"
GHS09,"479.853","1079.1189"
"Gase/Dämpfe, giftig","70.298","4636.1597"
GeSi Chemie GmbH,"70.298","315.802"
"Gebrauchsanweisung beachten.","70.298","3547.117"
Geeignete Löschmittel:,"64.629","2382.136"
"Gefahr-Nr. (Kemler-","64.327995","6222.0166"
Gefahrenhinweise,"235.729","530.071"
Gefahrenhinweise,"235.729","6929.122"
Gefahrenhinweise,"69.897","7099.63"
Gefahrenhinweise für Gesundheitsgefahren,"69.897","1148.86"
Gefahrenhinweise für Umweltgefahren,"69.897","1213.96"
Gefahrenhinweise für physikalische Gefahren,"69.897","1118.86"
Gefahrenklassen und Gefahren-,"69.897","530.071"
Gefahrenklassen und Gefahren-,"69.897","6929.122"
Gefahrenpiktogramme:,"64.629","1025.6499"
Gefrierpunkt,"69.897","3986.826"
Gefährliche Inhaltsstoffe / Gefährliche Verunreinigungen / Stabilisatoren:,"64.629","1874.1799"
Gefährliche Verbrennungsprodukte:,"64.629","2456.28"
Geprüfte Schutzhandschuhe sind zu tragen DIN EN 374 Geeignetes Material: Durchdringungszeit,"70.298","3715.949"
Germany,"70.298","348.202"
Geruch: charakteristisch,"71.999","3913.785"
Gestellbrille mit Seitenschutz DIN EN 166,"70.298","3692.5488"
Gesundheitsgefahr,"362.75","1089.0599"
"Gesundheitsschädlich bei Verschlucken.","157.647","7123.53"
Gew-%,"471.36798","1918.4209"
Gew-%,"471.36798","1963.721"
Gewässergefährdend,"69.897","658.371"
Gewässergefährdend,"69.897","7057.422"
"Giftig für Wasserorganismen, mit langfristiger Wirkung.","157.647","1226.1599"
"Giftig für Wasserorganismen, mit langfristiger Wirkung.","70.298","5279.971"
"Giftig für Wasserorganismen, mit langfristiger Wirkung.","157.647","7182.03"
Giftnotruf Nürnberg,"70.298","422.00198"
H226,"69.897","1131.06"
H226,"69.897","7111.8296"
H226-H304-H315-H317-H411,"184.047","1928.021"
"H226: Flüssigkeit und Dampf entzündbar.","235.729","551.871"
"H226: Flüssigkeit und Dampf entzündbar.","235.729","6950.922"
H302,"69.897","7123.53"
H302-H318,"184.047","1973.3209"
H304,"69.897","1161.06"
H304,"69.897","7135.23"
H304: Kann bei Verschlucken und Eindringen in,"235.729","573.171"
H304: Kann bei Verschlucken und Eindringen in,"235.729","6972.2217"
H315,"69.897","1172.76"
H315,"69.897","7146.9297"
"H315: Verursacht Hautreizungen.","235.729","594.47095"
"H315: Verursacht Hautreizungen.","235.729","6993.522"
H317,"69.897","1184.46"
H317,"69.897","7158.63"
H317: Kann allergische Hautreaktionen,"235.729","615.771"
H317: Kann allergische Hautreaktionen,"235.729","7014.822"
H318,"69.897","1196.1599"
H318,"69.897","7170.3296"
"H318: Verursacht schwere Augenschäden.","235.729","637.071"
"H318: Verursacht schwere Augenschäden.","235.729","7036.122"
H411,"69.897","1226.1599"
H411,"69.897","7182.03"
"H411: Giftig für Wasserorganismen, mit","235.729","658.371"
"H411: Giftig für Wasserorganismen, mit","235.729","7057.422"
Handelsname/Bezeichnung:,"64.629","204.406"
"Haut (Skin Sens. 1)","69.897","625.371"
"Haut (Skin Sens. 1)","69.897","7024.422"
Hautschutz:,"64.629","3705.149"
"Hilfe hinzuziehen.","70.298","2150.764"
Hinweise zum sicheren Umgang:,"64.629","3130.324"
Hinweise zur allgemeinen Industriehygiene,"64.629","3202.584"
III,"64.327995","6091.92"
"Ja, schnell","335.378","5331.1562"
"Ja, schnell","335.378","5352.456"
"KEIN Erbrechen herbeiführen.","157.647","1351.26"
Kaiserstraße 22,"70.298","326.602"
"Kann allergische Hautreaktionen verursachen.","157.647","1184.46"
"Kann allergische Hautreaktionen verursachen.","70.298","4849.6167"
"Kann allergische Hautreaktionen verursachen.","157.647","7158.63"
"Kann bei Verschlucken und Eindringen in die Atemwege tödlich sein.","157.647","1161.06"
"Kann bei Verschlucken und Eindringen in die Atemwege tödlich sein.","70.298","4990.0166"
"Kann bei Verschlucken und Eindringen in die Atemwege tödlich sein.","157.647","7135.23"
Karzinogenität:,"64.629","4885.6167"
Keimzellmutagenität:,"64.629","4862.217"
Keine Daten verfügbar,"70.298","3611.805"
Keine Daten verfügbar,"70.298","3824.8928"
Keine Daten verfügbar,"70.298","4448.756"
Keine Daten verfügbar,"70.298","4526.7837"
Keine Daten verfügbar,"70.298","4554.128"
Keine Daten verfügbar,"70.298","4581.4717"
Keine Daten verfügbar,"70.298","4608.816"
Keine Daten verfügbar,"70.298","5216.687"
Keine Daten verfügbar,"70.298","5382.223"
Keine Daten verfügbar,"70.298","5409.567"
Keine Daten verfügbar,"70.298","5492.619"
Keine Daten verfügbar,"70.298","5632.4473"
Keine Daten verfügbar,"70.298","6335.5327"
Keine Daten verfügbar,"70.298","6413.6245"
Keine Daten verfügbar,"70.298","6538.5225"
Keine Daten verfügbar,"70.298","6589.2065"
Keine Daten verfügbar,"70.298","6616.551"
Keine Daten verfügbar,"70.298","6643.8945"
Keine Daten verfügbar,"70.298","7211.797"
Keine Daten verfügbar,"70.298","7239.1406"
"Kennzeichnung gemäß Verordnung (EG) Nr. 1272/2008 [CLP]","64.629","1012.70996"
"Kindergesicherte Verschlüsse (EN 862/ISO 8317).","70.298","1487.719"
Klassifizierungscode:,"64.327995","6245.4165"
"Kleidungsstücke sofort ausziehen. Bei Hautreizung oder -ausschlag: Ärztlichen Rat einholen/ärztliche","70.298","2139.9639"
"Kontaminiertes Löschwasser getrennt sammeln. Nicht in die Kanalisation oder Gewässer gelangen","70.298","2719.972"
Konzen-,"471.36798","1887.021"
"LD50 oral: 4.400 mg/kg (Ratte) OECD","335.378","4702.6846"
Lagerklasse: 3 – Entzündbare Flüssigkeiten,"64.629","3302.076"
Landtransport (ADR/ RID),"64.327995","5672.487"
Landtransport (ADR/ RID),"64.327995","6049.176"
Lieferant (Hersteller/Importeur/Alleinvertreter/nachgeschalteter Anwender/Händler):,"64.629","304.102"
Lungenentzündung (Pneumonie) Lungenödem Ätz-/Reizwirkung auf die Haut Allergische Reaktionen,"70.298","2291.5078"
"Max Mustermann, 24h: 111 222 333 444, 0931 465 33 00 (Diese Nummer ist nur zu Bürozeiten","72.598","451.646"
"Maßnahmen gegen elektrostatische Aufladungen treffen. Von Zündquellen fernhalten - Nicht rauchen.","70.298","3164.524"
Methode,"329.49298","3941.626"
Methode,"329.49298","4364.439"
"Mit flüssigkeitsbindendem Material (Sand, Kieselgur, Säurebinder, Universalbinder) aufnehmen.","70.298","2973.952"
"Mund ausspülen. Reichlich Wasser in kleinen Schlucken trinken lassen (Verdünnungseffekt). Bei","70.298","2219.164"
"Muster-GeSi-Reiniger Orange, Konzentrat","64.629","133.65002"
"Muster-GeSi-Reiniger Orange, Konzentrat","71.129","221.24402"
"Muster-GeSi-Reiniger Orange, Konzentrat","64.629","975.539"
"Muster-GeSi-Reiniger Orange, Konzentrat","64.629","1817.428"
"Muster-GeSi-Reiniger Orange, Konzentrat","64.629","2659.317"
"Muster-GeSi-Reiniger Orange, Konzentrat","64.629","3501.206"
"Muster-GeSi-Reiniger Orange, Konzentrat","64.629","4343.0947"
"Muster-GeSi-Reiniger Orange, Konzentrat","64.629","5184.984"
"Muster-GeSi-Reiniger Orange, Konzentrat","64.629","6026.8726"
"Muster-GeSi-Reiniger Orange, Konzentrat","64.629","6868.7617"
Mögliche schädliche physikalisch-chemische Wirkungen:,"64.629","1516.863"
"Möglichkeit entfernen. Weiter ausspülen. Bei anhaltender Augenreizung: Ärztlichen Rat einholen/ ärztliche Hilfe hinzuziehen.","70.298","2184.9639"
"N.A.G.(Orange, süß, Extrakt )","64.058","5752.144"
Nach Augenkontakt:,"64.629","2163.364"
Nach Einatmen:,"64.629","2094.9639"
Nach Verschlucken:,"64.629","2208.364"
"Nicht in die Kanalisation oder Gewässer gelangen lassen.","70.298","2934.008"
Notfallpläne:,"64.629","2857.4639"
Notfällen anzuwendende Verfahren,"64.629","2782.608"
"Nur im Originalbehälter aufbewahren/lagern.","70.298","3062.8398"
Obere/untere Entzündbarkeits-,"69.897","4057.026"
"Orange, süß, Extrakt","184.047","1908.821"
"Orange, süß, Extrakt","126.589005","4701.085"
"Orange, süß, Extrakt","126.589005","5331.1562"
"Orange, süß, Extrakt","126.589005","5451.152"
P261,"69.897","1297.86"
P273,"69.897","1309.5599"
P301 + P310,"69.897","1339.5599"
P331,"69.897","1351.26"
P333 + P313,"69.897","1362.96"
P405,"69.897","1392.96"
Parameter,"69.897","3941.626"
Parameter,"69.897","4364.439"
"Personen in Sicherheit bringen.","70.298","2821.4639"
Personenbezogene Vorsichtsmaßnahmen:,"64.629","2810.664"
"Persönliche Schutzausrüstung tragen (siehe Abschnitt 8).","70.298","3141.124"
"Persönliche Schutzausrüstung verwenden.","70.298","2264.164"
Persönliche Schutzausrüstung:,"64.629","2895.864"
Persönliche Schutzausrüstung: siehe Abschnitt 8,"70.298","2906.664"
Produktidentifikatoren,"69.897","1887.021"
"REACH-Nr.:","69.897","1932.821"
Rechtsvorschriften für den Stoff oder das Gemisch,"64.629","6387.3687"
"Reinigungsmittel, Konzentrat","70.298","274.958"
Relative Dichte,"69.897","4101.726"
Reproduktionstoxizität:,"64.629","4909.0166"
"Rückhaltebehälter vorsehen, z. B. Bodenwanne ohne Abfluss.","70.298","3187.924"
"Rückhaltebehälter vorsehen, z. B. Bodenwanne ohne Abfluss.","70.298","3289.476"
SICHERHEITSDATENBLATT,"64.629","56.389038"
SICHERHEITSDATENBLATT,"64.629","898.278"
SICHERHEITSDATENBLATT,"64.629","1740.167"
SICHERHEITSDATENBLATT,"64.629","2582.0562"
SICHERHEITSDATENBLATT,"64.629","3423.9448"
SICHERHEITSDATENBLATT,"64.629","4265.834"
SICHERHEITSDATENBLATT,"64.629","5107.723"
SICHERHEITSDATENBLATT,"64.629","5949.612"
SICHERHEITSDATENBLATT,"64.629","6791.501"
Sachgerechte Entsorgung / Produkt:,"64.629","5570.903"
Sachgerechte Entsorgung / Verpackung:,"64.629","5594.3027"
Schmelzpunkt,"69.897","3975.126"
Schutzausrüstung:,"64.629","2834.064"
Schutzausrüstungen,"64.629","3582.3848"
"Schutzhandschuhe/Schutzkleidung/Augenschutz/Gesichtsschutz tragen.","70.298","2844.864"
Schutzmaßnahmen,"64.629","3117.384"
Schwere Augenschädigung/-reizung,"69.897","637.071"
Schwere Augenschädigung/-reizung,"70.298","2302.308"
Schwere Augenschädigung/-reizung,"69.897","7036.122"
Schwere Augenschädigung/-reizung:,"64.629","4815.417"
Schüttdichte,"69.897","4113.426"
Sehr giftig für Fische und,"420.791","5331.1562"
Seite 1/9,"64.629","115.862"
Seite 2/9,"64.629","957.751"
Seite 3/9,"64.629","1799.6399"
Seite 4/9,"64.629","2641.529"
Seite 5/9,"64.629","3483.418"
Seite 6/9,"64.629","4325.3066"
Seite 7/9,"64.629","5167.196"
Seite 8/9,"64.629","6009.0845"
Seite 9/9,"64.629","6850.9736"
Selbstschutz des Ersthelfers:,"64.629","2253.364"
Sensibilisierung von Atemwegen oder,"69.897","615.771"
Sensibilisierung von Atemwegen oder,"69.897","7014.822"
Sensibilisierung von Atemwegen oder Haut:,"64.629","4838.817"
Sichere Handhabung: siehe Abschnitt 7 Persönliche Schutzausrüstung: siehe Abschnitt 8 Entsorgung:,"70.298","3024.696"
"Sicherheitsdatenblatt vorzeigen). Verunglückten aus der Gefahrenzone entfernen. Beschmutzte,","70.298","2060.764"
Sicherheitshinweise Lagerung,"69.897","1380.76"
Sicherheitshinweise Prävention,"69.897","1285.6599"
Sicherheitshinweise Reaktion,"69.897","1327.36"
Sicherheitsrelevante Basisdaten,"64.629","3928.4448"
Siedebeginn und Siedebereich,"69.897","3998.526"
"Siehe Abschnitt 7. Es sind keine darüber hinausgehenden Maßnahmen erforderlich.","70.298","3654.149"
Signalwort: Gefahr,"64.629","1103.1189"
Sondervorschriften:,"64.327995","6186.0166"
Spezifische Zielorgan-Toxizität bei einmaliger Exposition:,"64.629","4932.417"
Spezifische Zielorgan-Toxizität bei wiederholter Exposition:,"64.629","4955.817"
Stoffname,"184.047","1887.021"
Stoffname,"126.589005","4688.885"
Stoffname,"126.589005","5309.356"
Stoffname,"126.589005","5438.952"
"Stoffsicherheitsbeurteilungen für Stoffe in dieser Mischung wurden nicht durchgeführt.","70.298","6511.1787"
"Symptomatische Behandlung.","70.298","2329.6519"
"TERPENKOHLENWASSERSTOFFE,","64.058","5744.584"
Technische Maßnahmen und Lagerbedingungen:,"64.629","3255.276"
Telefax: 0931 465 33 33,"70.298","373.40198"
Telefon: 0931 465 33 00,"70.298","360.802"
Tensid,"184.047","1954.121"
Tensid,"126.589005","5352.456"
Tensid,"126.589005","5462.852"
Toxikologische Angaben,"335.378","4688.885"
Tunnelbeschrän-,"64.327995","6268.8164"
UN 2319,"64.327995","5715.231"
"Umgebungsluftunabhängiges Atemschutzgerät und Chemikalienschutzanzug tragen.","70.298","2692.628"
Umwelt,"481.576","1089.0599"
Umweltschutzmaßnahmen:,"64.629","3177.124"
Ungeeignete Löschmittel:,"64.629","2405.536"
"Unter Verschluss aufbewahren.","157.647","1392.96"
Unverträglichkeiten,"64.629","3242.22"
"Unwohlsein ärztlichen Rat einholen/ärztliche Hilfe hinzuziehen. KEIN Erbrechen herbeiführen. Bei","70.298","2229.9639"
Verdampfungsgeschwindigkeit,"69.897","4033.626"
"Verordnung (EG) Nr. 1272/2008 [CLP]","64.629","6903.2246"
"Version: 2.8","64.629","101.462036"
"Version: 2.8","64.629","943.351"
"Version: 2.8","64.629","1785.24"
"Version: 2.8","64.629","2627.129"
"Version: 2.8","64.629","3469.018"
"Version: 2.8","64.629","4310.9067"
"Version: 2.8","64.629","5152.796"
"Version: 2.8","64.629","5994.6846"
"Version: 2.8","64.629","6836.5737"
Verteilungskoeffizient n-Octanol/ nicht bestimmt,"69.897","4385.989"
"Verursacht Hautreizungen.","157.647","1172.76"
"Verursacht Hautreizungen.","157.647","7146.9297"
