content,x,y
ABSCHNITT 16: Sonstige Angaben,"86.76","9014.823"
ABSCHNITT 1: Bezeichnung des Stoffs beziehungsweise des Gemischs und,"86.76","203.52576"
ABSCHNITT 2: Mögliche Gefahren,"86.76","503.76578"
ABSCHNITT 3: Zusammensetzung/Angaben zu Bestandteilen,"86.76","1133.8555"
ABSCHNITT 4: Erste-Hilfe-Maßnahmen,"86.76","1511.2556"
ABSCHNITT 5: Maßnahmen zur Brandbekämpfung,"86.76","2064.5454"
ABSCHNITT 6: Maßnahmen bei unbeabsichtigter Freisetzung,"86.76","2299.3853"
ABSCHNITT 7: Handhabung und Lagerung,"86.76","2871.8752"
ABSCHNITT 8: Begrenzung und Überwachung der Exposition/Persönliche,"86.76","3613.6848"
ABSCHNITT 9: Physikalische und chemische Eigenschaften,"86.76","4634.3745"
ADR: Accord européen sur le transport des marchandises dangereuses par Route (European Agreement concerning the,"86.75964","9521.063"
AGW,"86.761566","3728.7593"
AGW: Arbeitsplatzgrenzwert,"86.75964","9665.067"
"AOX-Belastung des Abwassers beitragen.","86.761566","7404.481"
Abflüsse verschließen (Risiko des Verstopfens durch Polymerausfällung),"86.761566","2759.073"
Abteilung Produktsicherheit,"86.76","412.99072"
Acrylische Monomere,"86.761566","2185.615"
Acrylische Monomere,"86.761566","5641.2607"
"Acute Tox. 3, H301","249.00995","1394.2523"
"Acute Tox. 3, H311","249.00995","1336.2852"
"Acute Tox. 3: Akute Toxizität – Kategorie 3","86.75964","9728.069"
"Acute Tox. 4,","402.6131","1357.0518"
"Acute Tox. 4, H302","249.00995","1274.2542"
"Acute Tox. 4, H302","249.00995","1310.1301"
"Acute Tox. 4: Akute Toxizität – Kategorie 4","86.75964","9719.064"
"Aerosole nicht einatmen.","86.761566","2936.7893"
"Aerosole nicht einatmen.","86.761566","4024.203"
"An einem kühlen und trockenen Ort in Originalbehältern aufbewahren.","86.761566","3043.5903"
"Angaben zur Kennzeichnung befinden sich im Abschnitt 2 dieses Dokuments.","86.761566","8753.693"
Anteil in %,"135.36636","8830.495"
Aquatic Acute,"407.52338","1346.0061"
Aquatic Acute,"407.52338","1403.9733"
"Aquatic Acute 1, H400","249.00995","1264.5332"
"Aquatic Acute 1, H400","249.00995","1300.4092"
Aquatic Acute 1: Gewässergefährdend - akut gewässergefährdend – Kategorie 1,"86.75964","9773.069"
Aquatic Chronic 1: Gewässergefährdend - langfristig gewässergefährdend – Kategorie 1,"86.75964","9782.065"
Aquatic Chronic 2: Gewässergefährdend - langfristig gewässergefährdend – Kategorie 2,"86.75964","9791.07"
"Aquatic Chronic 3 H412 Schädlich für Wasserorganismen, mit langfristiger Wirkung.","86.761536","549.84265"
Aquatic Chronic 3: Gewässergefährdend - langfristig gewässergefährdend – Kategorie 3,"86.75964","9800.067"
Aquatic compartment - freshwater,"86.761566","3856.6755"
Aquatic compartment - marine water,"86.761566","3870.4802"
Aquatic compartment - sediment in freshwater,"86.761566","3884.275"
Aquatic compartment - sediment in marine 113 mg/kg sed dw (Meeressediment) (Faktor,"86.761566","3909.115"
"Atemschutz nur bei Aerosol- oder Nebelbildung.","86.761566","4068.8435"
"Aufgrund der Inhaltsstoffe, die organisch gebundene Halogene enthalten, kann das Produkt zur","86.761566","7393.435"
"Aufgrund der verfügbaren Daten sind die Einstufungskriterien nicht erfüllt.","86.761566","6610.3496"
"Aufgrund der verfügbaren Daten sind die Einstufungskriterien nicht erfüllt.","86.761566","6632.9087"
Augen bei geöffnetem Lidspalt mehrere Minuten unter fließendem Wasser abspülen und Arzt,"86.761566","1939.7424"
"Außenfarbe auf Silikatbasis mit lichtbeständigen, anorganischen Pigmenten und mineralischen","86.761566","1177.1741"
"Behälter dicht geschlossen halten.","86.761566","2903.672"
"Bei Auftreten von Symptomen oder in Zweifelsfällen ärztlichen Rat einholen.","86.761566","1554.5685"
"Bei Eindringen in Gewässer oder Kanalisation zuständige Behörden benachrichtigen.","86.761566","2409.4163"
"Bei andauernder Hautreizung Arzt aufsuchen.","86.761566","1917.1831"
Bei der thermischen Zersetzung werden gesundheitsschädliche und entzündliche Dämpfe,"86.761566","2141.4624"
Bei einem Brand kann freigesetzt werden:,"86.761566","2163.5437"
Bei einem Brand kann freigesetzt werden:,"86.761566","5619.179"
"Bei hoher Temperatur Bildung von entzündlichen und schädlichen Produkten.","86.761566","5608.1436"
"Bei längerer Einwirkung sind leichte Augenreizungen möglich.","86.761566","6406.8267"
"Berührung mit den Augen und der Haut vermeiden.","86.761566","4013.1572"
"Beschmutzte, getränkte Kleidung sofort ausziehen.","86.761566","4046.2742"
"Besondere Rutschgefahr durch ausgelaufenes/verschüttetes Produkt.","86.761566","2364.7754"
Brandrückstände und kontaminiertes Löschwasser müssen entsprechend den behördlichen,"86.761566","2242.2576"
Butylkautschuk,"86.761566","4147.079"
CAS: 1314-98-3,"86.761566","1216.287"
CAS: 26530-20-1,"86.761566","1323.9347"
CAS: 2682-20-4,"86.761566","1381.892"
CAS: 57-55-6,"86.761566","1439.8491"
CAS: 60207-90-1,"86.761566","1252.1729"
CAS: 886-50-0,"86.761566","1288.0488"
CAS: Chemical Abstracts Service (division of the American Chemical Society),"86.75964","9584.064"
"CO2, Löschpulver oder Wassersprühstrahl. Größeren Brand mit Wassersprühstrahl oder","86.761566","2107.8572"
"Corr. 1B, H314","237.96432","1346.0061"
"Corr. 1B, H314","237.96432","1403.9733"
DE,"520.212","776.99976"
DE,"520.21204","1629.8096"
DE,"520.21204","2462.0994"
DE,"520.21204","3222.6292"
DE,"520.21204","4166.1587"
DE,"520.21204","4976.8486"
DE,"520.21204","5808.1787"
DE,"520.21204","6651.9883"
DE,"520.21204","7513.318"
DE,"520.21204","8336.728"
DE,"520.21204","9198.178"
DE,"520.21204","9821.307"
"DFG, H, Y","134.85982","3739.795"
DNEL: Derived No-Effect Level (REACH),"86.75964","9602.066"
"Darf nicht zusammen mit Hausmüll entsorgt werden. Nicht in die Kanalisation gelangen lassen.","86.761566","7934.8516"
"Das Produkt enthält TiO2.","86.761566","7438.5537"
"Das Produkt ist alkalisch. Berührung mit den Augen und der Haut vermeiden.","86.761536","757.917"
"Das Produkt ist gemäß CLP-Verordnung eingestuft und gekennzeichnet.","86.761536","589.4436"
"Das Produkt ist nicht brennbar.","86.761566","2981.43"
"Das Produkt ist nicht explosionsgefährlich.","287.52527","4883.6123"
"Das Produkt ist nicht selbstentzündlich.","287.52527","4866.5703"
"Das Produkt wurde nicht geprüft. Die Aussagen zur Toxikologie wurden von den Eigenschaften der","86.761566","6508.11"
"Das aufgenommene Material vorschriftsmäßig entsorgen.","86.761566","2770.1086"
"Der Wortlaut der angeführten Gefahrenhinweise ist dem Abschnitt 16 zu entnehmen.","86.761566","1476.2131"
Dermal,"86.761566","6154.2314"
Dermal,"86.761566","6195.625"
Dermal,"86.761566","6278.432"
Dermal,"86.761566","6333.631"
"Die Angaben stützen sich auf den heutigen Stand unserer Kenntnisse, sie stellen jedoch keine","86.761566","9029.576"
"Die Auswahl eines geeigneten Handschuhs ist nicht nur vom Material, sondern auch von weiteren","86.761566","4464.9336"
"Die Eliminierung in einer biologischen Abwasserreinigungsanlage erfolgt durch Flockung, Fällung","86.761566","7302.241"
Die ermittelten Durchbruchzeiten gemäß EN 374 Teil III werden nicht unter Praxisbedingungen,"86.761566","4531.6455"
"Die genaue Durchbruchzeit ist beim Schutzhandschuhhersteller zu erfahren und einzuhalten.","86.761566","4564.7725"
"Druckdatum: 29.08.2017","67.7977","174.12158"
"Druckdatum: 29.08.2017","67.79772","1016.01135"
"Druckdatum: 29.08.2017","67.79772","1857.9011"
"Druckdatum: 29.08.2017","67.79772","2699.791"
"Druckdatum: 29.08.2017","67.79772","3541.6807"
"Druckdatum: 29.08.2017","67.79772","4383.5703"
"Druckdatum: 29.08.2017","67.79772","5225.4604"
"Druckdatum: 29.08.2017","67.79772","6067.35"
"Druckdatum: 29.08.2017","67.79772","6909.2397"
"Druckdatum: 29.08.2017","67.79772","7751.1294"
"Druckdatum: 29.08.2017","67.79772","8593.02"
"Druckdatum: 29.08.2017","67.79772","9434.908"
Dynamisch bei 20°C:,"95.038315","5399.3423"
"E-Mail: sdb.info@keimfarben.de","86.72099","435.19073"
EC 50/3h,"86.761566","7223.9956"
EC 50/48h,"86.761566","7086.0"
EC 50/48h,"86.761566","7127.3936"
EC 50/48h,"86.761566","7210.201"
EC 50/48h,"86.761566","7251.5947"
"EC 50/72 h 0,76 mg/l (Algen)","86.761566","7141.198"
"EC 50/72 h 144 mg/l (Algen) (pH >7 - 8,5)","86.761566","7099.7944"
"EC10: Effektive Konzentration bei einer Sterblichkeitsrate von 10%.","86.75964","9674.064"
"EC50: Mittlere effektive Konzentration.","86.75964","9683.069"
EINECS: 200-338-0,"86.761566","1450.8849"
EINECS: 212-950-5,"86.761566","1299.0945"
EINECS: 215-251-3,"86.761566","1227.3326"
EINECS: 220-239-6,"86.761566","1392.9276"
EINECS: 247-761-7,"86.761566","1334.9703"
EINECS: 262-104-4,"86.761566","1263.2085"
EINECS: European Inventory of Existing Commercial Chemical Substances,"86.75964","9566.063"
ELINCS: European List of Notified Chemical Substances,"86.75964","9575.068"
"Eindringen in Kanalisation, Gruben und Keller verhindern.","86.761566","2387.335"
"Einzelkomponenten abgeleitet.","86.761566","6519.1455"
Eisen und eisenhaltige Metalle,"86.761566","3076.7073"
Emergency number: +49(0)6132/84463,"86.759995","468.78476"
"Empfohlene Materialstärke:  0,5 mm","86.761566","4453.8877"
"Enhält Propiconazol, OIT, MIT. Kann allergische Reaktionen hervorrufen.","86.761566","6452.424"
"Enthält Propiconazol, 2-Octyl-2H-isothiazol-3-on, 2-Methyl-4-isothiazolin-3-on. Kann allergische","86.761536","724.32196"
"Entsorgung gemäß den behördlichen Vorschriften.","86.761566","7923.8057"
"Es liegen uns zur Zeit keine ökotoxikologischen Bewertungen vor.","86.761566","7461.1133"
"Experimentelle Untersuchungen liegen nicht vor.","86.761566","6497.0645"
"Eye Dam. 1: Schwere Augenschädigung/Augenreizung – Kategorie 1","86.75964","9746.07"
"Farb- und Lackabfälle, die organische Lösemittel oder andere gefährliche Stoffe","134.7588","7962.9287"
Farbe:,"95.038315","4701.085"
Fax +49 (0)821 4802-210,"86.76","373.91272"
Fluorwasserstoff,"86.761566","5652.2964"
Fluorwasserstoff (HF),"86.761566","2196.6606"
Form:,"95.038315","4689.5713"
"Füllstoffen.","86.761566","1188.2097"
"Für gute Belüftung/Absaugung am Arbeitsplatz sorgen.","86.761566","2914.708"
G e f a h r g u t,"348.2514","8301.091"
GBK GmbH Global Regulatory Compliance,"86.759995","457.68475"
GHS: Globally Harmonised System of Classification and Labelling of Chemicals,"86.75964","9557.066"
Geeignetes Material für Behälter und Rohrleitungen:,"86.761566","3087.753"
"Gesetzliche Schutz- und Sicherheitsvorschriften befolgen.","86.761566","2958.8706"
"H301 Giftig bei Verschlucken.","86.761566","9068.698"
H302,"237.96432","1368.0874"
"H302 Gesundheitsschädlich bei Verschlucken.","86.761566","9079.734"
"H311 Giftig bei Hautkontakt.","86.761566","9090.78"
"H314 Verursacht schwere Verätzungen der Haut und schwere Augenschäden.","86.761566","9101.815"
H317,"237.96432","1426.0546"
"H317 Kann allergische Hautreaktionen verursachen.","86.761566","9112.861"
"H318 Verursacht schwere Augenschäden.","86.761566","9123.896"
"H331 Giftig bei Einatmen.","86.761566","9134.933"
"H335 Kann die Atemwege reizen.","86.761566","9145.979"
"H400 Sehr giftig für Wasserorganismen.","86.761566","9157.014"
"H410 Sehr giftig für Wasserorganismen mit langfristiger Wirkung.","86.761566","9168.06"
"H411 Giftig für Wasserorganismen, mit langfristiger Wirkung.","86.761566","9179.096"
"H412 Schädlich für Wasserorganismen, mit langfristiger Wirkung.","86.761536","635.0405"
Handelsname: KEIM LIGNOSIL-COLOR,"67.79772","1038.4512"
Handelsname: KEIM LIGNOSIL-COLOR,"67.79772","1880.3411"
Handelsname: KEIM LIGNOSIL-COLOR,"67.79772","2722.231"
Handelsname: KEIM LIGNOSIL-COLOR,"67.79772","3564.1206"
Handelsname: KEIM LIGNOSIL-COLOR,"67.79772","4406.0103"
Handelsname: KEIM LIGNOSIL-COLOR,"67.79772","5247.9004"
Handelsname: KEIM LIGNOSIL-COLOR,"67.79772","6089.79"
Handelsname: KEIM LIGNOSIL-COLOR,"67.79772","6931.6797"
Handelsname: KEIM LIGNOSIL-COLOR,"67.79772","7773.5693"
Handelsname: KEIM LIGNOSIL-COLOR,"67.79772","8615.459"
Handelsname: KEIM LIGNOSIL-COLOR,"67.79772","9457.349"
Handschuhe aus PVC oder PE,"86.761566","4442.852"
"Häufiger und andauernder Hautkontakt kann zu Hautreizungen führen.","86.761566","6384.267"
IATA: International Air Transport Association,"86.75964","9548.069"
IBC-Code,"86.761566","8283.93"
IMDG: International Maritime Code for Dangerous Goods,"86.75964","9539.064"
"Im Brandfall Rauch, Brandgase und Dämpfe nicht einatmen.","86.761566","2264.3389"
Indexnummer: 613-112-00-5,"86.761566","1346.0061"
Indexnummer: 613-205-00-0,"86.761566","1274.2542"
"Informationen zur Entsorgung siehe Abschnitt 13.","86.761566","2836.8306"
"Informationen zur persönlichen Schutzausrüstung siehe Abschnitt 8.","86.761566","2825.785"
"Informationen zur sicheren Handhabung siehe Abschnitt 7.","86.761566","2814.7493"
"Inhalativ Acute - local effects, worker 5 (Arbeitnehmer) (insoluble Zn)","86.761566","3812.035"
"Inhalativ LC50/4 h 0,76 mg/l (Ratte)","86.761566","6347.4253"
"Inhalativ LC50/4 h 1.264 mg/l (Ratte)","86.761566","6209.4297"
"Inhalativ LC50/4 h >5,7 mg/l (Ratte)","86.761566","5786.338"
"Inhalativ LC50/4 h >8.000 mg/l (Ratte)","86.761566","6292.227"
International Carriage of Dangerous Goods by Road),"86.75964","9530.068"
K e i n,"306.60864","8301.091"
KEIMFARBEN GMBH,"86.76002","340.7147"
"Kann in Gewässern längerfristig schädliche Wirkungen haben.","86.761566","7058.401"
Keimstraße 16 / 86420 Diedorf,"86.76002","351.7807"
"Kein Erbrechen herbeiführen, sofort Arzthilfe zuziehen.","86.761566","1984.383"
"Keine Lösungsmittel oder Verdünnungen verwenden.","86.761566","1610.7329"
"Keine Zersetzung bei bestimmungsgemäßer Verwendung.","86.761566","5528.9414"
"Keine besonderen Maßnahmen erforderlich.","86.761566","2992.4656"
"Keine gefährlichen Zersetzungsprodukte bei sachgemäßer Lagerung und Handhabung.","86.761566","5663.342"
"Keine weiteren relevanten Informationen verfügbar.","86.761566","2006.9426"
"Keine weiteren relevanten Informationen verfügbar.","86.761566","2029.502"
Kinematisch:,"95.038315","5410.856"
Klasse,"92.2794","8830.495"
Kohlenstoffoxide (COx),"86.761566","2174.5793"
Kohlenstoffoxide (COx),"86.761566","5630.215"
Kombinationsfilter A/P,"86.761566","4079.8792"
"Kontakt mit Haut und Augen vermeiden.","86.761566","2353.7397"
"Kontakt mit den Augen und der Haut vermeiden.","86.761566","2925.7534"
"Kühl lagern.","86.761566","3143.9075"
LC 50/96 h,"86.761566","7155.003"
LC 50/96 h,"86.761566","7265.3994"
"LC10: Tödliche Konzentration bei einer Sterblichkeitsrate von 10%.","86.75964","9692.066"
"LC50: Mittlere tödliche Konzentration, 50%","86.75964","9620.067"
LD50,"129.12144","5772.5435"
LD50,"129.12144","6140.427"
LD50,"129.12144","6154.2314"
LD50,"129.12144","6181.83"
LD50,"129.12144","6195.625"
LD50,"129.12144","6264.628"
LD50,"129.12144","6278.432"
LD50,"129.12144","6319.826"
LD50,"129.12144","6333.631"
"LD50: Mittlere letale Dosis, 50%","86.75964","9629.064"
"Langzeitwert: 0,05 E mg/m³","116.64156","3728.7593"
"Langzeitwert: 0,1A* 2E** mg/m³","116.64156","3690.1145"
MAK,"86.761566","3690.1145"
MAK,"86.761566","3767.394"
MIT = 2-Methyl-2H-isothiazol-3-on,"86.761566","6474.505"
Metalle,"86.761566","5585.574"
"Mit flüssigkeitsbindendem Material (Sand, Kieselgur, Säurebinder, Universalbinder, Sägemehl)","86.761566","2431.9756"
"Mund und Rachenraum mit Wasser ausspülen.","86.761566","1973.3374"
NK,"101.402756","8856.899"
NOAEL,"129.12144","6223.224"
NOEC,"86.761566","7182.602"
"NOEC: Höchste geprüfte Konzentration ohne beobachtete schädliche Wirkung.","86.75964","9701.071"
Nein,"306.60864","8215.405"
"Nicht anwendbar.","287.52527","4798.4043"
"Nicht anwendbar.","287.52527","4815.446"
"Nicht anwendbar.","287.52527","4912.1675"
"Nicht anwendbar.","287.52527","4935.205"
"Nicht anwendbar.","287.52527","5325.2993"
"Nicht anwendbar.","306.60864","8243.97"
"Nicht anwendbar.","306.60864","8284.049"
"Nicht bestimmt.","287.52527","4724.252"
"Nicht bestimmt.","287.52527","4769.849"
"Nicht bestimmt.","287.52527","4781.3726"
"Nicht bestimmt.","287.52527","4832.4873"
"Nicht bestimmt.","287.52527","4849.529"
"Nicht bestimmt.","287.52527","4923.6914"
"Nicht bestimmt.","287.52527","5302.262"
"Nicht bestimmt.","287.52527","5410.9756"
Nicht geeignetes Material für Behälter und Rohrleitungen:,"86.761566","3065.6716"
"Nicht in das Grundwasser, in Gewässer oder in die Kanalisation gelangen lassen.","86.761566","7472.159"
Nitrilgetränkte Baumwollhandschuhe,"86.761566","4124.998"
Nitrilkautschuk,"86.761566","4136.0435"
"Nur im ungeöffneten Originalgebinde aufbewahren.","86.761566","3054.626"
OIT = 2-Octyl-2H-isothiazol-3-on,"86.761566","6463.469"
Obere:,"95.038315","4923.572"
Oral,"86.761566","5772.5435"
Oral,"86.761566","6140.427"
Oral,"86.761566","6181.83"
Oral,"86.761566","6264.628"
Oral,"86.761566","6319.826"
"P102 Darf nicht in die Hände von Kindern gelangen.","86.761536","657.5999"
"P273 Freisetzung in die Umwelt vermeiden.","86.761536","679.6812"
"P280 Schutzhandschuhe/Schutzkleidung/Augenschutz/Gesichtsschutz tragen.","86.761536","668.6356"
"P501 Entsorgung des Inhalts / des Behälters gemäß den örtlichen / regionalen / nationalen/ internationalen Vorschriften.","86.761536","690.7169"
"PBT: Persistent, Bioaccumulative and Toxic","86.75964","9638.069"
PNEC: Predicted No-Effect Concentration (REACH),"86.75964","9611.071"
Pastös,"287.52527","4689.691"
"Persönliche Schutzausrüstung siehe Abs. 8","86.761566","2947.825"
Polyethylen,"86.761566","3098.7886"
"Propan-1,2-diol","237.96432","1439.8491"
Propiconazol,"237.96432","1252.1729"
"Qualitätsmerkmalen abhängig und von Hersteller zu Hersteller unterschiedlich. Da das Produkt eine","86.761566","4475.969"
"REACH: Registrierung, Bewertung, Zulassung und Beschränkung chemischer Stoffe (Verordnung (EG) Nr.1907/2006)","86.75964","9710.067"
"Reaktionen hervorrufen.","86.761536","735.3576"
Rechtsvorschriften für den Stoff oder das Gemisch,"86.761566","8731.015"
"Reg.nr.: 01-2119475779-15-xxxx Exposition am Arbeitsplatz gilt","86.761566","1238.3683"
"Reste mit viel Wasser wegspülen.","86.761566","2781.1543"
S i n n e,"455.0525","8301.091"
STOT SE 3: Spezifische Zielorgan-Toxizität (einmalige Exposition) – Kategorie 3,"86.75964","9764.064"
SVHC: Substances of Very High Concern,"86.75964","9647.066"
Schmelzpunkt/Gefrierpunkt:,"95.038315","4769.7295"
Schutzausrüstungen,"86.76","3627.4849"
"Schutzvorschriften beachten (siehe Abs. 7 und 8).","86.761566","2342.704"
"Schwach, charakteristisch","287.52527","4712.7285"
"Schädlich für Wasserorganismen.","86.761566","7047.355"
Seite: 1/12,"67.7977","128.64417"
Seite: 10/12,"67.79772","7705.652"
Seite: 11/12,"67.79772","8547.542"
Seite: 12/12,"67.79772","9389.432"
Seite: 2/12,"67.79772","970.534"
Seite: 3/12,"67.79772","1812.4238"
Seite: 4/12,"67.79772","2654.3137"
Seite: 5/12,"67.79772","3496.2034"
Seite: 6/12,"67.79772","4338.093"
Seite: 7/12,"67.79772","5179.983"
Seite: 8/12,"67.79772","6021.8726"
Seite: 9/12,"67.79772","6863.762"
Sewage treatment plant,"86.761566","3947.7598"
Sicherheitsdatenblatt,"226.3248","143.76477"
Sicherheitsdatenblatt,"226.32481","985.6546"
Sicherheitsdatenblatt,"226.32481","1827.5444"
Sicherheitsdatenblatt,"226.32481","2669.4343"
Sicherheitsdatenblatt,"226.32481","3511.324"
Sicherheitsdatenblatt,"226.32481","4353.2134"
Sicherheitsdatenblatt,"226.32481","5195.1035"
Sicherheitsdatenblatt,"226.32481","6036.993"
Sicherheitsdatenblatt,"226.32481","6878.883"
Sicherheitsdatenblatt,"226.32481","7720.7725"
Sicherheitsdatenblatt,"226.32481","8562.662"
Sicherheitsdatenblatt,"226.32481","9404.552"
Siedebeginn und Siedebereich:,"95.038315","4781.253"
Skin,"444.48492","1336.2852"
Skin,"444.48492","1394.2523"
"Skin Corr. 1B: Hautreizende/-ätzende Wirkung – Kategorie 1B","86.75964","9737.066"
"Skin Sens. 1,","402.6131","1415.0089"
"Skin Sens. 1: Sensibilisierung der Haut – Kategorie 1","86.75964","9755.067"
"Sofort mit Wasser und Seife abwaschen und gut nachspülen.","86.761566","1599.6873"
"Stoff, für den ein gemeinschaftlicher Grenzwert für die","237.96432","1227.3326"
Säuren,"86.761566","5574.5386"
TRGS 200 (Deutschland),"86.761566","8912.098"
TRGS 500 (Deutschland),"86.761566","8923.133"
TRGS 510 (Deutschland),"86.761566","8934.179"
TRGS 900 (Deutschland),"86.761566","8945.215"
