content,x,y
"Kohlenwasserstoffe,C10-C13,n-Alkane,Isoalkane,cyclische,","41.73912","7055.6763"
"Kohlenwasserstoffe,C11-C14,n-Alkane,Isoalkane,cyclische,","41.73912","7032.8877"
"Kombinationsfilter A2-P2 bei Konzentrationen bis 0,5 Vol%.)","194.42273","5335.094"
Konform mit dem EU-Recht für diese Unterkategorie Produkts: siehe Etikett,"179.67012","9477.329"
"Kontaktlinsen entfernen, Augenlider für mindestens 10 Minuten geöffnet halten und","183.38826","2111.862"
Kontrollmaßnahmen und/oder die Notwendigkeit der Verwendung von,"196.1019","4349.1675"
"Kurzzeitwert: 0,01 ppm 15 Minuten.","253.55316","4066.5679"
"Kurzzeitwert: 0,116 mg/m³ 15 Minuten.","253.55316","4055.2935"
"Kurzzeitwert: 2,4 ppm 15 Minuten.","253.55316","4030.346"
"Kurzzeitwert: 8 mg/m³ 15 Minuten.","253.55316","4019.0715"
Körperschutz,"57.571198","5182.412"
LANGFRISTIG GEWÄSSERGEFÄHRDEND - Kategorie 1,"256.6716","10603.827"
LD50 Oral,"176.9115","6418.295"
Lagerklasse (TRGS 510),"40.89954","9671.392"
Lagerung,"44.497738","1128.4526"
"Leere Behälter müssen verschrottet oder überholt werden.","182.78856","8212.76"
Leicht,"435.742","7427.731"
"Leistung des Produkts bzw. für jeden Verlust oder Schaden, der sich aus der Verwendung des Produkts ergibt,","33.70314","11046.426"
Leistungsfähigkeit von Verfahren zur Messung chemischer Arbeitsstoffe),"196.1019","4450.6367"
Leitfaden für die Anwendung und den Einsatz von Verfahren und Geräten zur,"196.1019","4416.8135"
Löslichkeit in Wasser,"39.82008","5675.365"
Löslichkeit(en),"38.620678","5660.373"
MARPOL-Übereinkommens,"32.86356","9030.292"
Materialien,"33.34332","6149.628"
Meeresschadstoff,"34.1829","8809.961"
Meeresschadstoffe,"34.1829","8834.908"
Messstrategie) Europäische Norm DIN EN 14042 (Arbeitsplatzatmosphären -,"196.1019","4405.5396"
"Mindestens eine Komponente ist nicht gelistet.","179.67012","9492.082"
"Mindestens eine Komponente ist nicht gelistet.","179.19035","9968.004"
Mischungen und,"39.82008","1267.5831"
Mit kindergesicherten,"45.33732","1309.2023"
Mobilität,"38.9805","7709.971"
"Montreal Protokoll (Anhänge A, B, C, E)","36.461758","9831.152"
Mutagene,"263.0284","9509.832"
Mutagenität,"38.9805","6658.7744"
Nach gegenwärtigem Kenntnisstand des Lieferanten ist dieses Produkt nicht als,"182.78856","8008.381"
Name des Produkts / Aquatische Halbwertszeit,"41.73912","7400.025"
Name des Produkts / Identifikatoren,"51.81408","1479.1584"
Name des Produkts / Inhaltsstoffs,"67.28634","3953.944"
Name des Produkts / Karzinogene,"43.658157","9509.832"
Name des Produkts / LogPow,"41.73912","7480.2646"
Name des Produkts / Resultat,"61.64916","6390.4688"
Name des Produkts / Resultat,"56.13192","6543.752"
Name des Produkts / Resultat,"41.73912","7214.7163"
Nationale Vorschriften,"36.461758","9656.398"
"Nein.","220.80954","8810.801"
"Nein.","434.1828","8810.201"
"Nicht anwendbar.","183.38826","1128.4526"
"Nicht anwendbar.","184.1079","1197.0583"
"Nicht anwendbar.","184.1079","1309.2023"
"Nicht anwendbar.","184.1079","1348.064"
"Nicht anwendbar.","183.38826","7739.3564"
"Nicht anwendbar.","183.38826","7768.502"
"Nicht anwendbar.","194.42273","8624.175"
"Nicht anwendbar.","407.796","8624.175"
"Nicht anwendbar.","194.42273","8702.734"
"Nicht anwendbar.","407.796","8702.734"
"Nicht anwendbar.","194.42273","8754.669"
"Nicht anwendbar.","407.796","8754.908"
"Nicht anwendbar.","172.83354","9006.783"
"Nicht anwendbar.","179.67012","9365.424"
"Nicht anwendbar.","180.50969","9996.909"
"Nicht eingestuft.","38.9805","751.3413"
"Nicht eingestuft.","36.94152","10375.939"
Nicht für Notfälle,"38.9805","2999.679"
"Nicht gelistet.","43.89804","9573.16"
"Nicht gelistet.","43.89804","9607.583"
"Nicht gelistet.","38.14092","9811.723"
"Nicht gelistet.","38.9805","9845.785"
"Nicht gelistet.","38.14092","9879.968"
"Nicht gelistet.","38.9805","9914.391"
"Nicht gelistet.","38.14092","9948.574"
"Nicht in die Kanalisation oder Gewässer gelangen lassen.","182.78856","3610.436"
"Nicht in die Kanalisation oder Gewässer gelangen lassen.","194.42273","5349.607"
"Nicht in die Kanalisation oder Gewässer gelangen lassen.","38.9805","7163.862"
"Nicht in die Kanalisation oder Gewässer gelangen lassen.","182.78856","8033.9277"
"Nicht in die Kanalisation oder Gewässer gelangen lassen. Bei der Verschmutzung","183.38826","3078.241"
"Nicht unterstellt.","197.18135","8595.029"
"Nicht unterstellt.","410.55463","8595.029"
"Nicht verfügbar.","183.62814","3788.4258"
"Nicht verfügbar.","183.62814","3803.4182"
"Nicht verfügbar.","199.93997","5472.6655"
"Nicht verfügbar.","199.93997","5487.0586"
"Nicht verfügbar.","199.93997","5503.2505"
"Nicht verfügbar.","199.93997","5517.643"
"Nicht verfügbar.","199.93997","5573.1763"
"Nicht verfügbar.","199.93997","5587.929"
"Nicht verfügbar.","199.93997","5615.6353"
"Nicht verfügbar.","199.93997","5630.628"
"Nicht verfügbar.","200.77956","5675.365"
"Nicht verfügbar.","200.77956","5689.7583"
"Nicht verfügbar.","200.77956","5717.584"
"Nicht verfügbar.","200.77956","5732.5767"
"Nicht verfügbar.","200.77956","5762.202"
"Nicht verfügbar.","200.77956","5777.1943"
"Nicht verfügbar.","41.73912","6964.403"
"Nicht verfügbar.","41.73912","6998.8247"
"Nicht verfügbar.","183.38826","7097.895"
"Nicht verfügbar.","183.38826","7682.144"
"Nicht verfügbar.","183.38826","7709.971"
"Nicht verfügbar.","411.15433","8834.669"
"Nicht verfügbar.","197.78105","8940.097"
"Nie mit Druck leeren. Behälter ist kein Druckbehälter.","182.78856","3565.3384"
"Niemals einer bewußtlosen Person etwas durch den Mund verabreichen. Bei","183.38826","2086.1948"
"Not applicable.","413.31323","8963.965"
Notfallpläne,"34.1829","8964.805"
Obere/untere Entzündbarkeits-,"38.620678","5587.929"
Octanol/Wasser,"39.46026","5701.512"
Ordnungsgemäße,"34.1829","8636.529"
"Originalbehälter.","182.78856","3587.8872"
"Oxidationsmittel, starke Laugen, starke Säuren.","183.38826","6149.1484"
Oxidierende Eigenschaften,"39.46026","5777.1943"
Ozonabbauende Substanzen (1005/2009/EU),"41.13942","9558.408"
"P101 - Ist ärztlicher Rat erforderlich, Verpackung oder Kennzeichnungsetikett","183.38826","1072.8018"
"P102 - Darf nicht in die Hände von Kindern gelangen.","183.38826","1061.5273"
"P262 - Nicht in die Augen, auf die Haut oder auf die Kleidung gelangen lassen.","183.38826","1098.4678"
"P312 - Bei Unwohlsein GIFTINFORMATIONSZENTRUM oder Arzt anrufen.","183.38826","1113.4602"
P501 - Inhalt/Behälter gemäß lokalen/ nationalen Vorschriften der Entsorgung,"183.38826","1143.2053"
"P: Nicht verfügbar. B: Nicht verfügbar. T: Nicht verfügbar.","183.38826","7754.349"
PBT,"38.9805","7739.3564"
"PBT = Persistent, bioakkumulierbar und toxisch","184.1079","10294.143"
PNEC = Abgeschätzte Nicht-Effekt-Konzentration,"184.1079","10305.416"
PNECs,"40.05996","4521.64"
Photolyse,"305.48718","7400.025"
Physikalischer Zustand,"38.620678","5442.9204"
Potential,"435.9819","7480.2646"
Produkt,"38.3808","7900.0747"
"Produkt transportieren, müssen für das richtige","127.7361","8898.356"
Produktdefinition,"38.9805","724.1149"
Produktname,"38.9805","263.30432"
Prävention,"44.497738","1098.4678"
Punktzahl,"374.93243","6542.3403"
REACH #:,"169.1154","1509.983"
REACH #:,"169.1154","1543.8062"
REACH #:,"169.1154","1577.6292"
RRN = REACH Registriernummer,"184.1079","10316.69"
Ratte,"321.91895","6418.295"
"Rauchverbot. Unbefugten Zutritt verhindern. Behälter, welche geöffnet wurden, sorgfältig verschließen und aufrecht","38.620678","3732.2937"
Reaktion,"44.497738","1113.4602"
Reinigung,"33.34332","3152.6038"
Reizung/Verätzung,"38.9805","6526.2407"
Relative Dichte,"38.620678","5645.62"
Reproduktionstoxizität,"38.9805","6866.8916"
"Richtlinien Änderung unterworfen. Es ist Aufgabe des Benutzers, vor der Verwendung des Produktes","33.70314","11103.398"
Rotterdamer Übereinkommen über das Verfahren der vorherigen Zustimmung nach Inkenntnissetzung (PIC),"36.461758","9899.398"
SCHWERE AUGENSCHÄDIGUNG/AUGENREIZUNG - Kategorie,"256.6716","10648.805"
SENSIBILISIERUNG DER HAUT - Kategorie 1,"256.6716","10671.594"
SICHERHEITSDATENBLATT,"133.13339","152.23865"
SPEZIFISCHE ZIELORGAN-TOXIZITÄT (WIEDERHOLTE,"256.6716","10682.748"
"STOT RE 1, H372","322.3987","1818.1301"
"STOT RE 1, H372","36.94152","10682.748"
"Schichtmittelwert: 0,005 ppm 8 Stunden.","253.55316","4089.1165"
"Schichtmittelwert: 0,058 mg/m³ 8 Stunden.","253.55316","4077.842"
"Schichtmittelwert: 0,3 ppm 8 Stunden.","253.55316","4007.797"
"Schichtmittelwert: 1 mg/m³ 8 Stunden.","253.55316","3996.5227"
"Schlussfolgerung / Nicht verfügbar.","47.25636","6437.725"
"Schlussfolgerung / Nicht verfügbar.","41.73912","6591.009"
"Schlussfolgerung / Nicht verfügbar.","41.73912","6632.028"
"Schlussfolgerung / Nicht verfügbar.","41.73912","6673.407"
"Schlussfolgerung / Nicht verfügbar.","41.73912","6840.504"
"Schlussfolgerung / Nicht verfügbar.","41.73912","6881.6445"
"Schlussfolgerung / Nicht verfügbar.","41.73912","6923.0234"
"Schlussfolgerung / Nicht verfügbar.","38.9805","7315.827"
"Schlussfolgerung / Nicht verfügbar.","38.9805","7370.76"
Schmelzpunkt/Gefrierpunkt,"38.620678","5517.643"
Schutz der Ersthelfer,"38.9805","2248.2349"
"Schutz), potentielle Körperreaktionen auf das Handschuhmaterial und","196.1019","4897.2935"
Schutzausrüstung bei der,"38.9805","2933.2322"
"Schutzausrüstung.","183.38826","3224.9275"
Schutzausrüstungen,"33.10344","3855.2275"
Schutzausrüstungen,"33.10344","4298.788"
Schutzausrüstungen,"33.10344","5140.788"
Schutzhandschuh der Klasse 6 (Durchbruchzeit grösser 480 min gemäss EN 374),"196.1019","4795.824"
Schutzmassnahmen für,"38.9805","2894.8516"
"Schädigt die Organe bei längerer oder wiederholter Exposition.","256.6716","10502.477"
Schätzungen akuter Toxizität,"44.497738","6464.112"
"Sehr giftig für Wasserorganismen mit langfristiger Wirkung.","256.6716","10525.266"
"Sehr giftig für Wasserorganismen.","256.6716","10513.871"
Seite: 1/14,"501.46912","817.7881"
Seite: 10/14,"498.83044","7605.262"
Seite: 10/14,"496.07184","8395.788"
Seite: 11/14,"498.83044","8447.263"
Seite: 11/14,"496.07184","9237.788"
Seite: 12/14,"498.83044","9289.263"
Seite: 12/14,"496.07184","10079.788"
Seite: 13/14,"498.83044","10131.263"
Seite: 13/14,"496.07184","10921.788"
Seite: 14/14,"498.83044","10973.263"
Seite: 14/14,"496.07184","11763.788"
Seite: 2/14,"504.22775","869.2624"
Seite: 2/14,"501.46912","1659.7881"
Seite: 3/14,"504.22775","1711.2625"
Seite: 3/14,"501.46912","2501.788"
Seite: 4/14,"504.22775","2553.2625"
Seite: 4/14,"501.46912","3343.788"
Seite: 5/14,"504.22775","3395.2625"
Seite: 5/14,"501.46912","4185.788"
Seite: 6/14,"504.22775","4237.262"
Seite: 6/14,"501.46912","5027.788"
Seite: 7/14,"504.22775","5079.262"
Seite: 7/14,"501.46912","5869.788"
Seite: 8/14,"504.22775","5921.262"
Seite: 8/14,"501.46912","6711.788"
Seite: 9/14,"504.22775","6763.262"
Seite: 9/14,"501.46912","7553.788"
Selbstentzündungstemperatur,"39.46026","5717.584"
Sensibilisierung,"38.9805","6617.3955"
Seveso-Richtlinie,"40.89954","9626.773"
Sicherheitshinweise,"38.9805","1046.7748"
Siedebeginn und Siedebereich,"38.620678","5532.3955"
"Siehe Abschnitt 1 für Kontaktinformationen im Notfall.","183.38826","3202.379"
"Siehe Abschnitt 11 für detailiertere Informationen zu gesundheitlichen Auswirkungen und Symptomen.","38.9805","973.85126"
"Siehe Abschnitt 13 für weitere Angaben zur Abfallbehandlung.","183.38826","3236.202"
Siehe Abschnitt 16 für den,"324.91745","1854.9517"
"Siehe Abschnitt 16 für den vollständigen Wortlaut der oben angegebenen H-Sätze.","38.9805","959.3373"
Siehe Abschnitt 8 für Informationen bezüglich geeigneter persönlicher,"183.38826","3213.6533"
Signalwort,"38.9805","1016.7898"
"Skin Sens. 1, H317","322.3987","1600.178"
"Skin Sens. 1, H317","322.3987","1806.8557"
"Skin Sens. 1, H317","36.94152","10671.594"
"Sonneneinstrahlung fernhalten.","38.620678","3709.745"
Sonstige Angaben,"33.34332","7097.895"
Sonstige EU-Bestimmungen,"36.461758","9462.337"
Spezielle,"38.9805","2883.0974"
Spezielle Verpackungsanforderungen,"39.82008","1294.2097"
Spezies,"335.95193","6390.4688"
Spezies,"326.2368","6543.752"
Spezies,"349.98492","7214.7163"
Spezifische Lösungen für,"39.22038","3803.4182"
Spezifische Zielorgan-Toxizität bei einmaliger Exposition,"38.9805","6949.4106"
Spezifische Zielorgan-Toxizität bei wiederholter Exposition,"38.9805","6983.832"
"Spritzer in die Augen können Reizungen und reversible Schäden verursachen.","38.9805","2359.2993"
"Spritzer in die Augen können Reizungen und reversible Schäden verursachen.","38.9805","6302.192"
Sprühnebels oder Nebels,"182.78856","3508.9668"
"Stabil unter den empfohlenen Lager- und Umgangsbedingungen (siehe Abschnitt 7).","183.38826","6027.051"
Steuerungseinrichtungen,"51.454258","4596.2427"
Stockholm-Konvention über persistente organische Schadstoffe,"36.461758","9865.216"
Stoff oder der Mischung,"38.9805","2800.2188"
"Stoffe, Mischungen und","40.89954","9435.95"
Stoffsicherheitsbeurteilung,"35.382298","10008.903"
"Symptomatisch behandeln. Bei Verschlucken oder Inhalieren größerer Mengen","182.78856","2458.9695"
"TA-Luft Klasse I - Nummer 5.2.5: 1,6%","179.67012","9712.411"
"TA-Luft Nummer 5.2.5: 41,7%","179.67012","9701.137"
"TRGS900 AGW (Deutschland, 11/2016). Hautsensibilisator.","253.55316","4043.2993"
"TRGS900 AGW (Deutschland, 11/2016). Wird über die Haut","253.55316","3972.7747"
Tastbarer Warnhinweis,"45.33732","1348.064"
Technische Anleitung Luft,"40.89954","9701.137"
"Tel. +31 (0)71 3086944,","180.50969","583.6652"
"Tel. +49 (0)30 19240, (24 Stunden/Tag, jeder Tag, Jede Woche)","180.50969","561.1165"
Telefax: +49 (0)221 / 400 679 16,"182.54868","416.94742"
Telefon: +49 (0)221 / 400 679 06,"182.54868","405.67307"
Telefonnummer,"41.73912","549.84216"
Teratogenität,"38.9805","6908.271"
Toxikologische Angaben (siehe Abschnitt 11),"33.34332","2644.2969"
Transport auf dem Werksgelände: nur in,"127.7361","8863.814"
Transportgefahrenklassen,"34.1829","8688.342"
Typ,"523.658","1479.1584"
Typ,"33.70314","1946.9445"
Türkei,"40.29984","9968.004"
UN-,"34.1829","8648.283"
UNECE-Aarhus-Protokoll über persistente organische Verbindungen (POP) und Schwermetalle,"36.461758","9933.581"
Umweltexposition,"57.571198","5373.115"
Umweltgefahren,"34.1829","8796.408"
Umweltschutzmaßnahmen,"33.34332","3089.995"
Ungeeignete Löschmittel,"38.9805","2729.3354"
Unter Zuhilfenahme der in diesem Sicherheitsdatenblatt bereitgestellten,"182.78856","8178.9365"
Unter normalen Lagerbedingungen und bei normalem Gebrauch treten keine,"183.38826","6055.7163"
Unter normalen Lagerungs- und Gebrauchsbedingungen sollten keine gefährlichen,"183.38826","6178.174"
Unterklasse,"34.1829","8728.281"
VOC,"40.89954","9477.329"
Verbreitung und das Abfließen von freigesetztem Material sowie den Kontakt mit,"182.78856","8272.25"
Verdampfungsgeschwindigkeit,"38.620678","5573.1763"
Verfahren zur Ableitung der Einstufung gemäß der Verordnung (EG) 1272/2008 (CLP/GHS),"34.1829","10342.358"
"Verhalten bei Unfällen, Auslaufen oder","127.7361","8909.631"
"Vermiculite, Kieselgur) eingrenzen und zur Entsorgung nach den örtlichen","183.38826","3140.3699"
"Verordnung (EG) Nr. 1272/2008","346.8665","1479.1584"
"Verordnungen erfüllt werden. Vor dem Einsatz muß das Materialdatenblatt und/oder das technische Datenblatt","33.70314","10865.177"
Verpackung,"38.3808","8115.848"
"Verpackungsabfall sollte wiederverwertet werden. Verbrennung oder Deponierung","182.78856","8141.875"
Verpackungsgruppe,"34.1829","8765.989"
Versandbezeichnung,"34.1829","8659.276"
Verschiedene: Siehe Etikett,"199.93997","5457.913"
Verschlucken,"38.9805","2222.6877"
Verschlüssen,"45.33732","1320.9564"
"Verschmutzte Kleidung und Schuhe ausziehen. Haut gründlich mit Seife und","183.38826","2185.746"
"Verschütten unterwiesen sein.","127.7361","8920.906"
Version,"34.7826","650.35187"
Version,"35.62218","10767.426"
Verteilungskoeffizient,"38.9805","7682.144"
Verteilungskoeffizient: n-,"39.46026","5689.7583"
"Verursacht schwere Augenschäden.","256.6716","10468.894"
Verwendung bestimmter,"39.82008","1244.0748"
Verwendung des Produkts,"36.10194","328.19183"
"Verwendung einsetzt, ohne vorher eine schriftliche Bestätigung der Eignung des Produktes für diesen Zweck","33.70314","10830.993"
"Verwendung und Applikation des Produkts beeinflussen. Deshalb übernehmen wir keinerlei Haftung über die","33.70314","11035.031"
Verwendung und die Dauer ihrer Benutzung an den Arbeitsplätzen sollte alle,"196.1019","4852.196"
"Verwendung waschen. Stellen Sie sicher, dass in der Nähe des Arbeitsbereichs","196.94148","4703.71"
Verzeichnis:,"169.1154","1622.7266"
Verzeichnis:,"169.1154","1795.5802"
Viskosität,"39.46026","5747.2095"
Volltext der Einstufungen [CLP/GHS],"34.1829","10541.937"
Volltext der abgekürzten H-Sätze,"34.1829","10395.37"
"Von folgenden Stoffen fernhalten, um starke exotherme Reaktionen zu vermeiden:","183.38826","6137.875"
"Vorherige Zustimmung nach Inkenntnissetzung (PIC, Prior Informed Consent) (649/2012/EU)","41.13942","9592.591"
Vorsichtsmaßnahmen,"38.3808","8261.455"
"Vorsichtsmaßnahmen geschlossenen Behältern transportieren, die","34.1829","8873.907"
"Vorzugsweise mit Reinigungsmittel säubern. Den Gebrauch von Lösemittel","183.38826","3162.9185"
Waschen Sie nach dem Umgang mit chemischen Produkten und am Ende des,"196.94148","4658.6113"
"Wasser reinigen oder zugelassenes Hautreinigungsmittel verwenden. Lösemittel","183.38826","2197.0205"
Wassergefährdungsklasse,"40.89954","9686.384"
Wassergefährdungsklasse,"40.89954","9766.275"
Weitere Informationen zu Lagerungsbedingungen,"38.620678","3686.4766"
"Wenn die Arbeiter einer Konzentration über dem Grenzwert ausgesetzt sind,","194.42273","5244.901"
"Wichtiger Hinweis: Es wurde bei den Informationen in diesem Datenblatt nicht beabsichtigt, daß sie in jedem","33.70314","10796.811"
"Wiederholter Kontakt kann zu spröder oder rissiger Haut führen.","256.6716","10637.41"
Wiederholter oder langanhaltender Kontakt mit dem Gemisch kann den Entzug des natürlichen Fett aus der Haut,"38.9805","2336.7507"
Wiederholter oder langanhaltender Kontakt mit dem Gemisch kann den Entzug des natürlichen Fett aus der Haut,"38.9805","6279.643"
"Wird dieses Produkt mit anderen Abfallstoffen vermischt, dann gilt möglicherweise","182.78856","8067.751"
Wirkungen,"33.34332","7809.1616"
Wirkungen,"168.63564","9521.586"
Wirkungen,"263.0284","9521.586"
Wirkungsweg,"165.63713","6481.8633"
"Wissensstand gegeben. Qualität oder Zustand des Untergrundes und weitere Faktoren können die","33.70314","10899.359"
"Zerfallsprodukte gebildet werden.","183.38826","6189.448"
Zersetzungsprodukte,"38.9805","2838.4797"
Zersetzungsprodukte,"33.34332","6189.9277"
"Zersetzungsprodukte bilden.","183.38826","6108.61"
"Zersetzungsprodukte kann Gesundheitsschäden verursachen.","183.38826","2799.739"
Zersetzungstemperatur,"39.46026","5732.5767"
Zu den Zerfallsprodukten können die folgenden Materialien gehören:,"183.38826","2826.7256"
"Zum Schutz gegen Spritzer Schutzbrille tragen.","196.1019","4729.1377"
Zusammenfassung,"47.25636","6449.4795"
Zusammenfassung,"41.73912","6602.7627"
Zusammenfassung,"41.73912","6643.782"
Zusammenfassung,"41.73912","6685.1616"
Zusammenfassung,"41.73912","6852.258"
Zusammenfassung,"41.73912","6893.3984"
Zusammenfassung,"41.73912","6934.778"
Zusammenfassung,"38.9805","7327.581"
Zusammenfassung,"38.9805","7382.5137"
Zusätzliche,"34.1829","9065.674"
[1],"516.58154","1508.2463"
[1],"516.58154","1542.0693"
[1] Stoff eingestuft als gesundheitsgefährdend oder umweltgefährlich,"33.70314","1961.0974"
[1] [2],"516.58154","1575.8925"
[1] [2],"516.58154","1643.4187"
[2] Stoff mit einem Arbeitsplatzgrenzwert,"33.70314","1972.3717"
"[3] Stoff erfüllt die Kriterien für PBT gemäß der Verordnung (EG) Nr. 1907/2006, Anhang XIII","33.70314","1983.6461"
"[4] Stoff erfüllt die Kriterien für vPvB gemäß der Verordnung (EG) Nr. 1907/2006, Anhang XIII","33.70314","1994.9204"
[5] Ähnlich besorgniserregender Stoff,"33.70314","2006.1948"
[CLP],"406.8365","1490.9126"
"[Verordnung (EG) Nr. 1272/2008]","184.1079","10249.045"
"abgeraten wird.","33.34332","308.88147"
"absorbiert. Hautsensibilisator.","253.55316","3984.5288"
"alle notwendigen Maßnahmen zu ergreifen, damit die im Bereich des Anwenders gültigen Gesetze und","33.70314","10853.782"
"anderen Verwendungen, die die Exposition von Arbeitern oder die Freisetzung in die Umwelt signifikant erhöhen","33.10344","3896.0132"
"anerkanntes Abfallbeseitigungsunternehmen entsorgen. Abfall nicht unbehandelt in","182.78856","7971.439"
"angegeben werden müssten.","33.70314","1932.6716"
"angegebenen H-Sätze.","324.91745","1878.46"
"aus hitzebeständiger Kunstfaser tragen.","194.42273","5193.6865"
"ausgebildetes Personal eine künstliche Beatmung oder Sauerstoffgabe einzuleiten.","183.38826","2171.3523"
ausgehen,"38.9805","2811.973"
auszustattende Behälter,"45.33732","1332.7104"
"available 24 hours/day, every day of the week","180.50969","594.9396"
"beachten.","183.38826","3010.9534"
bekannter Toxizität,"38.9805","779.7671"
bekannter Ökotoxizität,"38.9805","943.38525"
"bereithalten.","183.38826","1084.0762"
"beruhen auf typischen voraussichtlichen Verwendungen des Produkts. Bei der Handhabung von Großmengen oder","33.10344","3884.7388"
"berücksichtigt werden müssen.","196.1019","4964.9395"
bestimmter gefährlicher,"40.89954","9424.196"
"beurteilt und wird nicht als umweltgefährdend eingestuft.","38.9805","7197.685"
"cyclische,<2%aromatische","36.461758","1532.5317"
"cyclische,<2%aromatische","36.461758","1566.3549"
"das Material nicht verpackt ist in korrekten, zugelassenen Verpackungen,","55.05246","8536.854"
"das Produkt gemacht wird (in diesem Datenblatt oder anderweitig), wird gemäß unseres aktuellen","33.70314","10887.965"
"dem Erdreich, Gewässern, Abflüssen und Abwasserleitungen.","182.78856","8283.524"
den Industriesektor,"39.22038","3815.1724"
"der Reaktivität vor.","183.38826","5998.6235"
der Verwendung,"40.89954","9412.442"
der ursprüngliche Abfallproduktcode nicht mehr und es muss ein geeigneter Code,"182.78856","8079.0264"
"des Handschuhmaterials ausgetauscht werden.","196.1019","4998.7627"
des Unternehmens,"33.34332","229.23773"
die Entwicklung,"357.4212","9521.586"
die Fruchtbarkeit,"454.69254","9521.586"
die Kanalisation einleiten ausser wenn alle anwendbaren Vorschriften der Behörden,"182.78856","7982.7134"
"die jeweils zuständigen Behörden in Kenntnis setzen.","183.38826","3100.7896"
"diesem Produkt auswählt, der am besten geeignet ist, wobei die speziellen","196.1019","4942.3906"
dieses SDB,"36.10194","506.06403"
"durch lokale Absaugung und einer guten allgemeinen Entlüftung geschehen.","196.1019","4595.763"
"durchzuführenden Aufgabe und der damit verbundenen Gefahren wählen, und","194.42273","5219.2334"
"eingehalten werden.","182.78856","7993.988"
"einhergehen oder nicht ausreichend trainiert wurden.","182.78856","2259.5093"
"einholen.","183.38826","2134.4106"
"empfohlen. Für kurzzeitigen Kontakt werden Schutzhandschuhe der Klasse 2","196.1019","4807.0986"
enthaltenen Informationen sind von Zeit zu Zeit entsprechend weiterer Erfahrung und gemäß unseren,"33.70314","11092.004"
"erfolgen, wie beispeilsweise der Folgende: Europäische Norm DIN EN 689","196.1019","4371.7163"
"erfolgen. Überschüsse und nicht zum Recyceln geeignete Produkte über ein","182.78856","7960.165"
"erteilten technische Empfehlungen sind unseren Standardliefer- und Zahlungsbedingungen unterworfen.","33.70314","11069.216"
"es sei denn, wir haben ausdrücklich unser schriftliches Einverständnis gegeben. Alle gelieferten Produkte und","33.70314","11057.82"
"frank.brotzel@akzonobel.com","180.50969","482.5546"
für Rückhaltung und,"33.34332","3140.8496"
für den Verwender,"34.1829","8885.043"
"gefährlichen Reaktionen auf.","183.38826","6066.9907"
"gefährlichen Staub und/oder Rauch entwickeln. Nass-Schleifen/Planschleifen","194.42273","5289.998"
"gefährlicher Abfall im Sinne der EU-Richtlinie 2008/98/EG zu betrachten.","182.78856","8019.6553"
gefährlicher Reaktionen,"33.34332","6067.4707"
"gefährlicher Stoffe wird ebenfalls gefordert.","196.1019","4473.1846"
"gefährlicher Stoffe,","39.82008","1255.829"
gegenüber chemischen Stoffen zum Vergleich mit Grenzwerten und,"196.1019","4394.265"
gemäß Anhang II des,"32.86356","9018.538"
geschultes Personal,"38.9805","3011.433"
"getragen werden.","196.1019","4629.586"
gleichermaßen bedenkliche Stoffe sind oder welche einen Arbeitsplatzgrenzwert haben und daher in diesem Abschnitt,"33.70314","1921.3984"
"gründlich Hände, Unterarme und Gesicht. Geeignete Methoden zur Beseitigung","196.94148","4681.16"
"gültigen Gesetzen: Jeder, der das Produkt für eine andere außer der im technischen Datenblatt angegebenen","33.70314","10819.6"
"hinzugezogen werden.","32.86356","3483.4182"
"hinzugezogen werden.","32.86356","7871.0493"
in Abschnitt 1 sollte für jede anwendungsspezifische Information im Expositionsszenario/Expositionsszenarien,"32.86356","3472.144"
in Abschnitt 1 sollte für jede anwendungsspezifische Information im Expositionsszenario/Expositionsszenarien,"32.86356","7859.775"
"ist.","182.78856","8164.424"
jederzeit unter Einhaltung der Umweltschutzanforderungen und,"182.78856","7937.616"
keiner Einstufung führen,"39.82008","1403.4763"
"kontaminierter Kleidung wählen. Kontaminierte Kleidung vor der erneuten","196.94148","4692.4346"
"können, sind eventuell zusätzliche Maßnahmen erforderlich.","33.10344","3907.2874"
"lagern, um das Auslaufen zu verhindern.","38.620678","3743.568"
"leerer Behälter Rat eingeholt werden.","182.78856","8201.485"
"müssen sie geeignete und zugelassen Atemschutzgeräte tragen.","194.42273","5256.175"
"nationalen gesetzlichen Bestimmungen zu entsorgen.","182.78856","8235.309"
"nicht ausschliesslich, sind zu beachten: Andere Chemikalien am Arbeitsplatz,","196.1019","4874.7446"
"nicht in Abflüsse oder Wasserwege gelangen lassen.","183.38826","2894.3718"
niedrig,"435.742","7508.211"
oder Explosionsgrenzen,"38.620678","5599.683"
"oder Verdünner NICHT verwenden.","183.38826","2208.295"
oder das Gemisch,"36.461758","9139.917"
"oder höher (Durchbruchzeit grösser 30 min gemäss EN 374) empfohlen.","196.1019","4818.373"
oder unregelmäßiger Atmung oder beim Auftreten eines Atemstillstands ist durch,"183.38826","2160.078"
pH-Wert,"38.620678","5502.6504"
"persönliche, atmosphärische (bezogen auf den Arbeitsplatz) oder biologische","196.1019","4326.6177"
"physikalische Anforderungen (Schnitt- / Stichschutz, Fingerfertigkeit, Thermo-","196.1019","4886.019"
"reichlich mit sauberem, frischem Wasser spülen und unverzüglich ärztlichen Rat","183.38826","2123.1362"
