content,x,y
ABSCHNITT 3: Zusammensetzung/Angaben zu Bestandteilen,"70.944","549.55"
ABSCHNITT 4: Erste-Hilfe-Maßnahmen,"70.944","664.06"
ABSCHNITT 5: Maßnahmen zur Brandbekämpfung,"70.944","1158.05"
ABSCHNITT 6: Maßnahmen bei unbeabsichtigter Freisetzung,"70.944","1303.97"
ABSCHNITT 7: Handhabung und Lagerung,"70.944","1458.07"
ABSCHNITT 8: Begrenzung und Überwachung der Exposition/Persönliche,"70.944","1917.5"
ABSCHNITT 9: Physikalische und chemische Eigenschaften,"70.944","2252.47"
Adsorption/Desorption,"98.184","3076.75"
Akute Wirkungen,"98.184","2877.41"
Akute orale Toxizität,"102.74","2888.93"
"Alle Zündquellen entfernen. Für ausreichende Lüftung sorgen.","98.184","1351.03"
Anforderungen an Lagerräume und Behälter,"98.184","1519.8999"
Angaben zum Arbeitsplatzgrenzwert gemäß RCP-Methode nach TRGS 900 ( D ),"98.184","1964.6599"
Angaben zum Arbeitsplatzgrenzwert gemäß RCP-Methode nach TRGS 900 ( D ),"102.74","1988.9299"
Anwender/Händler),"98.184","288.40997"
Arbeitsplatzgrenzwerte,"98.184","1977.8899"
Augen-/Gesichtsschutz,"102.74","2074.3699"
Bearbeitungsdatum :,"71.664","103.82001"
Bearbeitungsdatum :,"71.664","945.74"
Bearbeitungsdatum :,"71.664","1787.6599"
Bearbeitungsdatum :,"71.664","2629.58"
Bearbeitungsdatum :,"71.664","3471.5"
Bearbeitungsdatum :,"71.664","4313.42"
"Bei Berührung mit der Haut sofort abwaschen mit viel Wasser und Seife. Beschmutzte, getränkte Kleidung sofort","99.024","1025.54"
Bei Hautkontakt,"98.184","1014.74"
"Bei Unfall oder Unwohlsein sofort Arzt hinzuziehen (wenn möglich, Betriebsanweisung oder Sicherheitsdatenblatt","102.74","699.1"
"Berechnungsverfahren der Zubereitungsrichtlinie (1999/45/EG) vorgenommen.","98.184","2864.21"
Besondere Vorschriften für ergänzende Kennzeichnungselemente für bestimmte Gemische,"102.74","490.50998"
Betriebssicherheitsverordnung (BetrSichV),"107.3","3778.25"
"Betroffenen an die frische Luft bringen und warm und ruhig halten. Bei Atembeschwerden oder Atemstillstand","99.024","991.1"
"Bisher keine Symptome bekannt.","98.184","1110.1399"
Dichte :,"103.58","2320.75"
"Die Angaben in diesem Sicherheitsdatenblatt entsprechen nach bestem Wissen unseren Erkenntnissen bei Drucklegung. Die","70.944","4075.66"
Druckdatum :,"71.664","113.77997"
Druckdatum :,"71.664","955.69995"
Druckdatum :,"71.664","1797.6199"
Druckdatum :,"71.664","2639.54"
Druckdatum :,"71.664","3481.46"
Druckdatum :,"71.664","4323.38"
"E-Mail (fachkundige Person) : info@hertz-selck.de","98.184","353.81"
EUH208,"107.3","501.66998"
"Einmalhandschuhe.","111.86","2206.8699"
Einstufung 1272/2008 [CLP] :,"103.94","617.82996"
"Einstufung gemäß Verordnung (EG) Nr. 1272/2008 [CLP]","98.184","440.56998"
"Enthält Benzylcinnamat. Kann allergische Reaktionen hervorrufen.","189.26","501.66998"
Errechneter RCP-Arbeitsplatzgrenzwert ( D ),"233.21","2000.21"
"Es liegen keine Informationen vor.","98.184","3814.13"
"Es liegen keine Informationen vor.","98.184","3977.8298"
"Es sind keine Daten für die Zubereitung/das Gemisch verfügbar.","98.184","2404.18"
"Es sind keine Daten für die Zubereitung/das Gemisch verfügbar.","98.184","2687.78"
"Es sind keine Daten für die Zubereitung/das Gemisch verfügbar.","98.184","2712.5"
"Es sind keine Daten für die Zubereitung/das Gemisch verfügbar.","98.184","2796.38"
"Es sind keine Daten für die Zubereitung/das Gemisch verfügbar.","98.184","2989.37"
"Es sind keine Daten für die Zubereitung/das Gemisch verfügbar.","98.184","3014.1099"
"Es sind keine Daten für die Zubereitung/das Gemisch verfügbar.","98.184","3038.83"
"Es sind keine Daten für die Zubereitung/das Gemisch verfügbar.","98.184","3063.55"
"Es sind keine Daten für die Zubereitung/das Gemisch verfügbar.","98.184","3101.83"
"Es sind keine Daten für die Zubereitung/das Gemisch verfügbar.","98.184","3126.55"
Ethylvanillin ,"99.024","595.99"
Expositionsweg :,"107.3","2910.17"
"Eye Irrit. 2 ","234.41","617.82996"
Flammpunkt :,"103.58","2310.79"
"Fußböden sollten undurchlässig, flüssigkeitsresistent und leicht zu reinigen sein. Nur im Originalbehälter an einem","102.74","1531.4199"
Geeignete Löschmittel,"98.184","1195.13"
Geeigneter Augenschutz,"107.3","2085.89"
"Geeignetes Atemschutzgerät benutzen.","98.184","1280.8099"
Gefährliche Inhaltsstoffe,"98.184","584.58997"
"Gehalt an Kohlenwasserstoffen (aliphatisch C5-C15, aromatisch C7-C15)","233.21","2022.8899"
"Geschmacksstoffe , Industrielle Verwendungen","102.74","249.5"
Gestellbrille mit Seitenschutz,"112.22","2133.29"
Gewichtsanteil :,"99.024","607.27"
Grenzwert :,"108.02","2010.77"
Grenzwert :,"108.02","2033.45"
Grenzwerttyp (Herkunftsland) :,"108.02","2000.21"
Grenzwerttyp (Herkunftsland) :,"108.02","2022.8899"
H319,"99.024","4002.91"
Handelsname :,"71.664","93.839966"
Handelsname :,"71.664","935.75995"
Handelsname :,"71.664","1777.6799"
Handelsname :,"71.664","2619.6"
Handelsname :,"71.664","3461.52"
Handelsname :,"71.664","4303.44"
Handschutz,"107.3","2158.75"
Hautschutz,"102.74","2147.21"
Hertz & Selck,"99.024","299.08997"
"Häufiger und andauernder Hautkontakt kann zu Hautreizungen führen. Die Einstufung wurde nach dem","98.184","2854.6099"
"IMEMEL (091.860)","185.06","93.839966"
"IMEMEL (091.860)","94.464","198.38"
"IMEMEL (091.860)","185.06","935.75995"
"IMEMEL (091.860)","185.06","1777.6799"
"IMEMEL (091.860)","185.06","2619.6"
"IMEMEL (091.860)","185.06","3461.52"
"IMEMEL (091.860)","185.06","4303.44"
Im Brandfall können entstehen: Kohlenmonoxid,"98.184","1256.09"
"Im Gasraum geschlossener Gebinde können sich, insbesondere bei Wärmeeinwirkung, Dämpfe entzündlicher Lösemittel","98.184","2737.22"
Informationen sollen Ihnen Anhaltspunkte für den sicheren Umgang mit dem in diesem Sicherheitsdatenblatt genannten,"70.944","4085.2598"
"Kein Gefahrgut im Sinne dieser Transportvorschriften.","98.184","3539.66"
"Kein Gefahrgut im Sinne dieser Transportvorschriften.","98.184","3564.38"
"Kein Gefahrgut im Sinne dieser Transportvorschriften.","98.184","3589.0999"
"Kein Gefahrgut im Sinne dieser Transportvorschriften.","98.184","3613.8198"
"Kein Gefahrgut im Sinne dieser Transportvorschriften.","98.184","3638.54"
Keine,"102.74","452.21"
Keine,"98.184","526.39"
Keine,"98.184","1134.8899"
Keine,"98.184","1434.9099"
Keine,"98.184","1894.46"
Keine,"98.184","2345.98"
Keine,"98.184","3151.27"
Keine,"98.184","3663.29"
Keine,"98.184","3916.39"
Keine,"98.184","3941.1099"
Keine,"98.184","4028.2598"
Keine,"98.184","4052.98"
"Keine entzündbare Flüssigkeit gemäß BetrSichV.","111.86","3789.41"
"Kennzeichnung gemäß Verordnung (EG) Nr. 1272/2008 [CLP]","98.184","478.99"
Klasse : 2 (Wassergefährdend) Einstufung gemäß VwVwS,"107.3","3755.93"
"Kohlendioxid (CO2), alkoholbeständiger Schaum, Löschpulver, Wassernebel.","99.024","1205.8099"
Körperschutz,"107.3","2218.15"
LD50 ( Ethylvanillin ,"234.77","2899.6099"
Lagerklasse (TRGS 510) : 10,"103.58","1844.1799"
Lagerklasse : 10,"103.58","1833.02"
Lieferant (Hersteller/Importeur/Alleinvertreter/nachgeschalteter,"98.184","276.26"
"Mit flüssigkeitsbindendem Material (Sand, Kieselgur, Säurebinder, Universalbinder) aufnehmen. Den betroffenen Bereich","98.184","1400.59"
"Mund gründlich mit Wasser ausspülen.","99.024","1084.58"
Nach Augenkontakt,"98.184","1049.0599"
Nach Einatmen,"98.184","722.01996"
Nach Verschlucken,"98.184","1073.78"
Nationale Vorschriften,"98.184","3733.6099"
"Nicht in die Kanalisation oder Gewässer gelangen lassen.","98.184","1375.75"
"Nicht kontaminierte und restentleerte Verpackungen können einer Wiederverwertung zugeführt werden. Kontaminierte","98.184","3209.5"
"Nr. 1272/2008 [CLP] · 02. Besondere Vorschriften für ergänzende Kennzeichnungselemente für bestimmte Gemische ·","98.184","3881.95"
"Nur in gut gelüfteten Bereichen verwenden.","98.184","1493.11"
Oral,"234.77","2910.17"
"Overall Laborkittel. Beschmutzte, getränkte Kleidung ausziehen.","111.86","2229.31"
Parameter :,"107.3","2899.6099"
Persönliche Schutzausrüstung,"98.184","2060.81"
Postleitzahl/Ort : 22419 Hamburg,"98.184","326.69"
"Produkt bei Lagerung, Verarbeitung, Transport und Entsorgung geben. Die Angaben sind nicht übertragbar auf andere","70.944","4358.06"
"Produkte. Soweit das Produkt mit anderen Materialien vermengt, vermischt oder verarbeitet wird, oder einer Bearbeitung","70.944","4367.66"
Ratte,"234.77","2920.73"
Rechtsvorschriften für den Stoff oder das Gemisch,"93.624","3722.0898"
Relevante identifizierte Verwendungen,"98.184","237.97998"
Schutzausrüstungen,"70.944","1929.6199"
Seite : 1 / 6,"271.49","749.496"
Seite : 2 / 6,"271.49","1591.416"
Seite : 3 / 6,"271.49","2433.336"
Seite : 4 / 6,"271.49","3275.2559"
Seite : 5 / 6,"271.49","4117.176"
Seite : 6 / 6,"271.49","4959.096"
Sicherheitsdatenblatt,"71.664","53.76001"
Sicherheitsdatenblatt,"71.664","895.68"
Sicherheitsdatenblatt,"71.664","1737.6"
Sicherheitsdatenblatt,"71.664","2579.52"
Sicherheitsdatenblatt,"71.664","3421.44"
Sicherheitsdatenblatt,"71.664","4263.3604"
Sicherheitsrelevante Basisdaten,"98.184","2289.5498"
Siedebeginn und Siedebereich :,"103.58","2300.83"
"Sofort vorsichtig und gründlich mit Augendusche oder mit Wasser spülen.","99.024","1059.86"
"Sonstige Vorschriften, Beschränkungen und Verbotsverordnungen","102.74","3767.0898"
Spezies :,"107.3","2920.73"
"Starke Säure, starke Lauge, Oxidationsmittel.","98.184","2771.66"
Straße : Tarpenring 23,"98.184","313.13"
Telefon : +49 40 432576-0,"98.184","340.24997"
Ungeeignete Löschmittel,"98.184","1219.85"
Unternehmens,"70.944","162.62"
"Verpackungen sind wie der Stoff zu behandeln.","98.184","3219.22"
Version (Überarbeitung) :,"338.47","103.82001"
Version (Überarbeitung) :,"338.47","945.74"
Version (Überarbeitung) :,"338.47","1787.6599"
Version (Überarbeitung) :,"338.47","2629.58"
Version (Überarbeitung) :,"338.47","3471.5"
Version (Überarbeitung) :,"338.47","4313.42"
"Verursacht schwere Augenreizung.","184.22","4002.91"
"Von Zündquellen fernhalten - Nicht rauchen.","102.74","1869.6199"
Wassergefährdungsklasse (WGK),"102.74","3744.77"
Wasservollstrahl,"99.024","1230.6499"
Weitere Angaben zu Lagerbedingungen,"98.184","1858.1"
Wirkdosis :,"107.3","2931.29"
"Wortlaut der H- und EUH-Sätze: siehe Abschnitt 16.","102.74","640.99"
Zusammenlagerungshinweise,"98.184","1554.34"
Zusätzliche Hinweise,"98.184","630.31"
"ansammeln. Feuer und Zündquellen sind deshalb fernzuhalten.","98.184","2746.94"
anzuwendende Verfahren,"93.624","1339.51"
"ausziehen.","103.22","1035.1399"
"belüften. Das aufgenommene Material gemäß Abschnitt Entsorgung behandeln.","98.184","1410.19"
"ca.","305.93","2300.83"
"ergibt, nicht auf das so gefertigte neue Material übertragen werden.","70.944","4386.98"
"gemäß Verordnung (EG) Nr. 1907/2006 (REACH)","71.664","67.91998"
"gemäß Verordnung (EG) Nr. 1907/2006 (REACH)","71.664","909.83997"
"gemäß Verordnung (EG) Nr. 1907/2006 (REACH)","71.664","1751.76"
"gemäß Verordnung (EG) Nr. 1907/2006 (REACH)","71.664","2593.68"
"gemäß Verordnung (EG) Nr. 1907/2006 (REACH)","71.664","3435.5999"
"gemäß Verordnung (EG) Nr. 1907/2006 (REACH)","71.664","4277.52"
"kühlen, gut gelüfteten Ort aufbewahren. Behälter dicht geschlossen halten.","102.74","1541.1399"
"künstliche Beatmung einleiten. Bei Bewusstlosigkeit in stabile Seitenlage bringen und ärztlichen Rat einholen.","103.22","1000.81995"
"unterzogen wird, können die Angaben in diesem Sicherheitsdatenblatt, soweit sich hieraus nicht ausdrücklich etwas anderes","70.944","4377.38"
von denen abgeraten wird,"93.624","224.41998"
"vorzeigen).","102.74","708.81995"
≥ 5 - < 10 %,"234.41","607.27"
